        Measured Period [us]    Set Period [us]    Error [%]
1064                     397                 25        -1488
1065                     397                 25        -1488
1066                     397                 25        -1488
1067                     397                 25        -1488
1068                     396                 25        -1484
1069                     397                 25        -1488
1070                     397                 25        -1488
1071                     397                 25        -1488
1072                     397                 25        -1488
1073                     396                 25        -1484
1074                     397                 25        -1488
1075                     397                 25        -1488
1076                     397                 25        -1488
1077                     397                 25        -1488
1078                     397                 25        -1488
1079                     396                 25        -1484
1080                     397                 25        -1488
1081                     397                 25        -1488
1082                     397                 25        -1488
1083                     397                 25        -1488
1084                     396                 25        -1484
1085                     397                 25        -1488
1086                     397                 25        -1488
1087                     397                 25        -1488
1088                     397                 25        -1488
1089                     397                 25        -1488
1090                     396                 25        -1484
1091                     397                 25        -1488
1092                     397                 25        -1488
1093                     397                 25        -1488
1094                     397                 25        -1488
1095                     397                 25        -1488
1096                     396                 25        -1484
1097                     397                 25        -1488
1098                     397                 25        -1488
1099                     397                 25        -1488
1100                     397                 25        -1488
1101                     396                 25        -1484
1102                     397                 25        -1488
1103                     397                 25        -1488
1104                     397                 25        -1488
1105                     397                 25        -1488
1106                     397                 25        -1488
1107                     396                 25        -1484
1108                     397                 25        -1488
1109                     397                 25        -1488
1110                     397                 25        -1488
1111                     397                 25        -1488
1112                     396                 25        -1484
1113                     397                 25        -1488
1114                     397                 25        -1488
1115                     397                 25        -1488
1116                     397                 25        -1488
1117                     397                 25        -1488
1118                     396                 25        -1484
1119                     397                 25        -1488
1120                     397                 25        -1488
1121                     397                 25        -1488
1122                     397                 25        -1488
1123                     396                 25        -1484
1124                     397                 25        -1488
1125                     397                 25        -1488
1126                     397                 25        -1488
1127                     397                 25        -1488
1128                     397                 25        -1488
1129                     396                 25        -1484
1130                     397                 25        -1488
1131                     397                 25        -1488
1132                     397                 25        -1488
1133                     397                 25        -1488
1134                     397                 25        -1488
1135                     396                 25        -1484
1136                     397                 25        -1488
1137                     397                 25        -1488
1138                     397                 25        -1488
1139                     397                 25        -1488
1140                     396                 25        -1484
1141                     397                 25        -1488
1142                     397                 25        -1488
1143                     397                 25        -1488
1144                     397                 25        -1488
1145                     397                 25        -1488
1146                     396                 25        -1484
1147                     397                 25        -1488
1148                     397                 25        -1488
1149                     397                 25        -1488
1150                     397                 25        -1488
1151                     396                 25        -1484
1152                     397                 25        -1488
1153                     397                 25        -1488
1154                     397                 25        -1488
1155                     397                 25        -1488
1156                     397                 25        -1488
1157                     396                 25        -1484
1158                     397                 25        -1488
1159                     397                 25        -1488
1160                     397                 25        -1488
1161                     397                 25        -1488
1162                     397                 25        -1488
1163                     396                 25        -1484
1164                     397                 25        -1488
1165                     397                 25        -1488
1166                     397                 25        -1488
1167                     397                 25        -1488
1168                     396                 25        -1484
1169                     397                 25        -1488
1170                     397                 25        -1488
1171                     397                 25        -1488
1172                     397                 25        -1488
1173                     397                 25        -1488
1174                     396                 25        -1484
1175                     397                 25        -1488
1176                     397                 25        -1488
1177                     397                 25        -1488
1178                     397                 25        -1488
1179                     396                 25        -1484
1180                     397                 25        -1488
1181                     397                 25        -1488
1182                     397                 25        -1488
1183                     397                 25        -1488
1184                     397                 25        -1488
1185                     396                 25        -1484
1186                     397                 25        -1488
1187                     397                 25        -1488
1188                     397                 25        -1488
1189                     397                 25        -1488
1190                     397                 25        -1488
1191                     396                 25        -1484
1192                     397                 25        -1488
1193                     397                 25        -1488
1194                     397                 25        -1488
1195                     397                 25        -1488
1196                     396                 25        -1484
1197                     397                 25        -1488
1198                     397                 25        -1488
1199                     397                 25        -1488
1200                     397                 25        -1488
1201                     397                 25        -1488
1202                     396                 25        -1484
1203                     397                 25        -1488
1204                     397                 25        -1488
1205                     397                 25        -1488
1206                     397                 25        -1488
1207                     396                 25        -1484
1208                     397                 25        -1488
1209                     397                 25        -1488
1210                     397                 25        -1488
1211                     397                 25        -1488
1212                     397                 25        -1488
1213                     396                 25        -1484
1214                     397                 25        -1488
1215                     397                 25        -1488
1216                     397                 25        -1488
1217                     397                 25        -1488
1218                     397                 25        -1488
1219                     396                 25        -1484
1220                     397                 25        -1488
1221                     397                 25        -1488
1222                     397                 25        -1488
1223                     397                 25        -1488
1224                     396                 25        -1484
1225                     397                 25        -1488
1226                     397                 25        -1488
1227                     397                 25        -1488
1228                     397                 25        -1488
1229                     397                 25        -1488
1230                     396                 25        -1484
1231                     397                 25        -1488
1232                     397                 25        -1488
1233                     397                 25        -1488
1234                     397                 25        -1488
1235                     396                 25        -1484
1236                     397                 25        -1488
1237                     397                 25        -1488
1238                     397                 25        -1488
1239                     397                 25        -1488
1240                     397                 25        -1488
1241                     396                 25        -1484
1242                     397                 25        -1488
1243                     397                 25        -1488
1244                     397                 25        -1488
1245                     397                 25        -1488
1246                     397                 25        -1488
1247                     396                 25        -1484
1248                     397                 25        -1488
1249                     397                 25        -1488
1250                     397                 25        -1488
1251                     397                 25        -1488
1252                     396                 25        -1484
1253                     397                 25        -1488
1254                     397                 25        -1488
1255                     397                 25        -1488
1256                     397                 25        -1488
1257                     397                 25        -1488
1258                     396                 25        -1484
1259                     397                 25        -1488
1260                     397                 25        -1488
1261                     397                 25        -1488
1262                     397                 25        -1488
1263                     396                 25        -1484
1264                     397                 25        -1488
1265                     397                 25        -1488
1266                     397                 25        -1488
1267                     397                 25        -1488
1268                     397                 25        -1488
1269                     396                 25        -1484
1270                     397                 25        -1488
1271                     397                 25        -1488
1272                     397                 25        -1488
1273                     397                 25        -1488
1274                     397                 25        -1488
1275                     396                 25        -1484
1276                     397                 25        -1488
1277                     397                 25        -1488
1278                     397                 25        -1488
1279                     397                 25        -1488
1280                     396                 25        -1484
1281                     397                 25        -1488
1282                     397                 25        -1488
1283                     397                 25        -1488
1284                     397                 25        -1488
1285                     397                 25        -1488
1286                     396                 25        -1484
1287                     397                 25        -1488
1288                     397                 25        -1488
1289                     397                 25        -1488
1290                     397                 25        -1488
1291                     396                 25        -1484
1292                     397                 25        -1488
1293                     397                 25        -1488
1294                     397                 25        -1488
1295                     397                 25        -1488
1296                     397                 25        -1488
1297                     396                 25        -1484
1298                     397                 25        -1488
1299                     397                 25        -1488
1300                     397                 25        -1488
1301                     397                 25        -1488
1302                     397                 25        -1488
1303                     396                 25        -1484
1304                     397                 25        -1488
1305                     397                 25        -1488
1306                     397                 25        -1488
1307                     397                 25        -1488
1308                     396                 25        -1484
1309                     397                 25        -1488
1310                     397                 25        -1488
1311                     397                 25        -1488
1312                     397                 25        -1488
1313                     397                 25        -1488
1314                     396                 25        -1484
1315                     397                 25        -1488
1316                     397                 25        -1488
1317                     397                 25        -1488
1318                     397                 25        -1488
1319                     396                 25        -1484
1320                     397                 25        -1488
1321                     397                 25        -1488
1322                     397                 25        -1488
1323                     397                 25        -1488
1324                     397                 25        -1488
1325                     396                 25        -1484
1326                     397                 25        -1488
1327                     397                 25        -1488
1328                     397                 25        -1488
1329                     397                 25        -1488
1330                     396                 25        -1484
1331                     397                 25        -1488
1332                     397                 25        -1488
1333                     397                 25        -1488
1334                     397                 25        -1488
1335                     397                 25        -1488
1336                     396                 25        -1484
1337                     397                 25        -1488
1338                     397                 25        -1488
1339                     397                 25        -1488
1340                     397                 25        -1488
1341                     397                 25        -1488
1342                     396                 25        -1484
1343                     397                 25        -1488
1344                     397                 25        -1488
1345                     397                 25        -1488
1346                     397                 25        -1488
1347                     396                 25        -1484
1348                     397                 25        -1488
1349                     397                 25        -1488
1350                     397                 25        -1488
1351                     397                 25        -1488
1352                     397                 25        -1488
1353                     396                 25        -1484
1354                     397                 25        -1488
1355                     397                 25        -1488
1356                     397                 25        -1488
1357                     397                 25        -1488
1358                     396                 25        -1484
1359                     397                 25        -1488
1360                     397                 25        -1488
1361                     397                 25        -1488
1362                     397                 25        -1488
1363                     397                 25        -1488
1364                     396                 25        -1484
1365                     397                 25        -1488
1366                     397                 25        -1488
1367                     397                 25        -1488
1368                     397                 25        -1488
1369                     397                 25        -1488
1370                     396                 25        -1484
1371                     397                 25        -1488
1372                     397                 25        -1488
1373                     397                 25        -1488
1374                     397                 25        -1488
1375                     396                 25        -1484
1376                     397                 25        -1488
1377                     397                 25        -1488
1378                     397                 25        -1488
1379                     397                 25        -1488
1380                     397                 25        -1488
1381                     396                 25        -1484
1382                     397                 25        -1488
1383                     397                 25        -1488
1384                     397                 25        -1488
1385                     397                 25        -1488
1386                     396                 25        -1484
1387                     397                 25        -1488
1388                     397                 25        -1488
1389                     397                 25        -1488
1390                     397                 25        -1488
1391                     397                 25        -1488
1392                     396                 25        -1484
1393                     397                 25        -1488
1394                     397                 25        -1488
1395                     397                 25        -1488
1396                     397                 25        -1488
1397                     397                 25        -1488
1398                     396                 25        -1484
1399                     397                 25        -1488
1400                     397                 25        -1488
1401                     397                 25        -1488
1402                     397                 25        -1488
1403                     396                 25        -1484
1404                     397                 25        -1488
1405                     397                 25        -1488
1406                     397                 25        -1488
1407                     397                 25        -1488
1408                     397                 25        -1488
1409                     396                 25        -1484
1410                     397                 25        -1488
1411                     397                 25        -1488
1412                     397                 25        -1488
1413                     397                 25        -1488
1414                     396                 25        -1484
1415                     397                 25        -1488
1416                     397                 25        -1488
1417                     397                 25        -1488
1418                     397                 25        -1488
1419                     397                 25        -1488
1420                     396                 25        -1484
1421                     397                 25        -1488
1422                     397                 25        -1488
1423                     397                 25        -1488
1424                     397                 25        -1488
1425                     397                 25        -1488
1426                     396                 25        -1484
1427                     397                 25        -1488
1428                     397                 25        -1488
1429                     397                 25        -1488
1430                     397                 25        -1488
1431                     396                 25        -1484
1432                     397                 25        -1488
1433                     397                 25        -1488
1434                     397                 25        -1488
1435                     397                 25        -1488
1436                     397                 25        -1488
1437                     396                 25        -1484
1438                     397                 25        -1488
1439                     397                 25        -1488
1440                     397                 25        -1488
1441                     397                 25        -1488
1442                     396                 25        -1484
1443                     397                 25        -1488
1444                     397                 25        -1488
1445                     397                 25        -1488
1446                     397                 25        -1488
1447                     397                 25        -1488
1448                     396                 25        -1484
1449                     397                 25        -1488
1450                     397                 25        -1488
1451                     397                 25        -1488
1452                     397                 25        -1488
1453                     397                 25        -1488
1454                     396                 25        -1484
1455                     397                 25        -1488
1456                     397                 25        -1488
1457                     397                 25        -1488
1458                     397                 25        -1488
1459                     396                 25        -1484
1460                     397                 25        -1488
1461                     397                 25        -1488
1462                     397                 25        -1488
1463                     397                 25        -1488
1464                     397                 25        -1488
1465                     396                 25        -1484
1466                     397                 25        -1488
1467                     397                 25        -1488
1468                     397                 25        -1488
1469                     397                 25        -1488
1470                     396                 25        -1484
1471                     397                 25        -1488
1472                     397                 25        -1488
1473                     397                 25        -1488
1474                     397                 25        -1488
1475                     397                 25        -1488
1476                     396                 25        -1484
1477                     397                 25        -1488
1478                     397                 25        -1488
1479                     397                 25        -1488
1480                     397                 25        -1488
1481                     397                 25        -1488
1482                     396                 25        -1484
1483                     397                 25        -1488
1484                     397                 25        -1488
1485                     397                 25        -1488
1486                     397                 25        -1488
1487                     396                 25        -1484
1488                     397                 25        -1488
1489                     397                 25        -1488
1490                     397                 25        -1488
1491                     397                 25        -1488
1492                     397                 25        -1488
1493                     396                 25        -1484
1494                     397                 25        -1488
1495                     397                 25        -1488
1496                     397                 25        -1488
1497                     397                 25        -1488
1498                     396                 25        -1484
1499                     397                 25        -1488
1500                     397                 25        -1488
1501                     397                 25        -1488
1502                     397                 25        -1488
1503                     397                 25        -1488
1504                     396                 25        -1484
1505                     397                 25        -1488
1506                     397                 25        -1488
1507                     397                 25        -1488
1508                     397                 25        -1488
1509                     397                 25        -1488
1510                     396                 25        -1484
1511                     397                 25        -1488
1512                     397                 25        -1488
1513                     397                 25        -1488
1514                     397                 25        -1488
1515                     396                 25        -1484
1516                     397                 25        -1488
1517                     397                 25        -1488
1518                     397                 25        -1488
1519                     397                 25        -1488
1520                     397                 25        -1488
1521                     396                 25        -1484
1522                     397                 25        -1488
1523                     397                 25        -1488
1524                     397                 25        -1488
1525                     397                 25        -1488
1526                     396                 25        -1484
1527                     397                 25        -1488
1528                     397                 25        -1488
1529                     397                 25        -1488
1530                     397                 25        -1488
1531                     397                 25        -1488
1532                     396                 25        -1484
1533                     397                 25        -1488
1534                     397                 25        -1488
1535                     397                 25        -1488
1536                     397                 25        -1488
1537                     397                 25        -1488
1538                     396                 25        -1484
1539                     397                 25        -1488
1540                     397                 25        -1488
1541                     397                 25        -1488
1542                     397                 25        -1488
1543                     396                 25        -1484
1544                     397                 25        -1488
1545                     397                 25        -1488
1546                     397                 25        -1488
1547                     397                 25        -1488
1548                     397                 25        -1488
1549                     396                 25        -1484
1550                     397                 25        -1488
1551                     397                 25        -1488
1552                     397                 25        -1488
1553                     397                 25        -1488
1554                     396                 25        -1484
1555                     397                 25        -1488
1556                     397                 25        -1488
1557                     397                 25        -1488
1558                     397                 25        -1488
1559                     397                 25        -1488
1560                     396                 25        -1484
1561                     397                 25        -1488
1562                     397                 25        -1488
1563                     397                 25        -1488
1564                     397                 25        -1488
1565                     396                 25        -1484
1566                     397                 25        -1488
1567                     397                 25        -1488
1568                     397                 25        -1488
1569                     397                 25        -1488
1570                     397                 25        -1488
1571                     396                 25        -1484
1572                     397                 25        -1488
1573                     397                 25        -1488
1574                     397                 25        -1488
1575                     397                 25        -1488
1576                     397                 25        -1488
1577                     396                 25        -1484
1578                     397                 25        -1488
1579                     397                 25        -1488
1580                     397                 25        -1488
1581                     397                 25        -1488
1582                     396                 25        -1484
1583                     397                 25        -1488
1584                     397                 25        -1488
1585                     397                 25        -1488
1586                     397                 25        -1488
1587                     397                 25        -1488
1588                     396                 25        -1484
1589                     397                 25        -1488
1590                     397                 25        -1488
1591                     397                 25        -1488
1592                     397                 25        -1488
1593                     396                 25        -1484
1594                     397                 25        -1488
1595                     397                 25        -1488
1596                     397                 25        -1488
1597                     397                 25        -1488
1598                     397                 25        -1488
1599                     396                 25        -1484
1600                     397                 25        -1488
1601                     397                 25        -1488
1602                     397                 25        -1488
1603                     397                 25        -1488
1604                     397                 25        -1488
1605                     396                 25        -1484
1606                     397                 25        -1488
1607                     397                 25        -1488
1608                     397                 25        -1488
1609                     397                 25        -1488
1610                     396                 25        -1484
1611                     397                 25        -1488
1612                     397                 25        -1488
1613                     397                 25        -1488
1614                     397                 25        -1488
1615                     397                 25        -1488
1616                     396                 25        -1484
1617                     397                 25        -1488
1618                     397                 25        -1488
1619                     397                 25        -1488
1620                     397                 25        -1488
1621                     396                 25        -1484
1622                     397                 25        -1488
1623                     397                 25        -1488
1624                     397                 25        -1488
1625                     397                 25        -1488
1626                     397                 25        -1488
1627                     396                 25        -1484
1628                     397                 25        -1488
1629                     397                 25        -1488
1630                     397                 25        -1488
1631                     397                 25        -1488
1632                     397                 25        -1488
1633                     396                 25        -1484
1634                     397                 25        -1488
1635                     397                 25        -1488
1636                     397                 25        -1488
1637                     397                 25        -1488
1638                     396                 25        -1484
1639                     397                 25        -1488
1640                     397                 25        -1488
1641                     397                 25        -1488
1642                     397                 25        -1488
1643                     397                 25        -1488
1644                     396                 25        -1484
1645                     397                 25        -1488
1646                     397                 25        -1488
1647                     397                 25        -1488
1648                     397                 25        -1488
1649                     396                 25        -1484
1650                     397                 25        -1488
1651                     397                 25        -1488
1652                     397                 25        -1488
1653                     397                 25        -1488
1654                     397                 25        -1488
1655                     396                 25        -1484
1656                     397                 25        -1488
1657                     397                 25        -1488
1658                     397                 25        -1488
1659                     397                 25        -1488
1660                     396                 25        -1484
1661                     397                 25        -1488
1662                     397                 25        -1488
1663                     397                 25        -1488
1664                     397                 25        -1488
1665                     397                 25        -1488
1666                     396                 25        -1484
1667                     397                 25        -1488
1668                     397                 25        -1488
1669                     397                 25        -1488
1670                     397                 25        -1488
1671                     397                 25        -1488
1672                     396                 25        -1484
1673                     397                 25        -1488
1674                     397                 25        -1488
1675                     397                 25        -1488
1676                     397                 25        -1488
1677                     396                 25        -1484
1678                     397                 25        -1488
1679                     397                 25        -1488
1680                     397                 25        -1488
1681                     397                 25        -1488
1682                     397                 25        -1488
1683                     396                 25        -1484
1684                     397                 25        -1488
1685                     397                 25        -1488
1686                     397                 25        -1488
1687                     397                 25        -1488
1688                     396                 25        -1484
1689                     397                 25        -1488
1690                     397                 25        -1488
1691                     397                 25        -1488
1692                     397                 25        -1488
1693                     397                 25        -1488
1694                     396                 25        -1484
1695                     397                 25        -1488
1696                     397                 25        -1488
1697                     397                 25        -1488
1698                     397                 25        -1488
1699                     397                 25        -1488
1700                     396                 25        -1484
1701                     397                 25        -1488
1702                     397                 25        -1488
1703                     397                 25        -1488
1704                     397                 25        -1488
1705                     396                 25        -1484
1706                     397                 25        -1488
1707                     397                 25        -1488
1708                     397                 25        -1488
1709                     397                 25        -1488
1710                     397                 25        -1488
1711                     396                 25        -1484
1712                     397                 25        -1488
1713                     397                 25        -1488
1714                     397                 25        -1488
1715                     397                 25        -1488
1716                     396                 25        -1484
1717                     397                 25        -1488
1718                     397                 25        -1488
1719                     397                 25        -1488
1720                     397                 25        -1488
1721                     397                 25        -1488
1722                     396                 25        -1484
1723                     397                 25        -1488
1724                     397                 25        -1488
1725                     397                 25        -1488
1726                     397                 25        -1488
1727                     397                 25        -1488
1728                     396                 25        -1484
1729                     397                 25        -1488
1730                     397                 25        -1488
1731                     397                 25        -1488
1732                     397                 25        -1488
1733                     396                 25        -1484
1734                     397                 25        -1488
1735                     397                 25        -1488
1736                     397                 25        -1488
1737                     397                 25        -1488
1738                     397                 25        -1488
1739                     396                 25        -1484
1740                     397                 25        -1488
1741                     397                 25        -1488
1742                     397                 25        -1488
1743                     397                 25        -1488
1744                     396                 25        -1484
1745                     397                 25        -1488
1746                     397                 25        -1488
1747                     397                 25        -1488
1748                     397                 25        -1488
1749                     397                 25        -1488
1750                     396                 25        -1484
1751                     397                 25        -1488
1752                     397                 25        -1488
1753                     397                 25        -1488
1754                     397                 25        -1488
1755                     397                 25        -1488
1756                     396                 25        -1484
1757                     397                 25        -1488
1758                     397                 25        -1488
1759                     397                 25        -1488
1760                     397                 25        -1488
1761                     396                 25        -1484
1762                     397                 25        -1488
1763                     397                 25        -1488
1764                     397                 25        -1488
1765                     397                 25        -1488
1766                     397                 25        -1488
1767                     396                 25        -1484
1768                     397                 25        -1488
1769                     397                 25        -1488
1770                     397                 25        -1488
1771                     397                 25        -1488
1772                     396                 25        -1484
1773                     397                 25        -1488
1774                     397                 25        -1488
1775                     397                 25        -1488
1776                     397                 25        -1488
1777                     397                 25        -1488
1778                     396                 25        -1484
1779                     397                 25        -1488
1780                     397                 25        -1488
1781                     397                 25        -1488
1782                     397                 25        -1488
1783                     397                 25        -1488
1784                     396                 25        -1484
1785                     397                 25        -1488
1786                     397                 25        -1488
1787                     397                 25        -1488
1788                     397                 25        -1488
1789                     396                 25        -1484
1790                     397                 25        -1488
1791                     397                 25        -1488
1792                     397                 25        -1488
1793                     397                 25        -1488
1794                     397                 25        -1488
1795                     396                 25        -1484
1796                     397                 25        -1488
1797                     397                 25        -1488
1798                     397                 25        -1488
1799                     397                 25        -1488
1800                     396                 25        -1484
1801                     397                 25        -1488
1802                     397                 25        -1488
1803                     397                 25        -1488
1804                     397                 25        -1488
1805                     397                 25        -1488
1806                     396                 25        -1484
1807                     397                 25        -1488
1808                     397                 25        -1488
1809                     397                 25        -1488
1810                     397                 25        -1488
1811                     397                 25        -1488
1812                     396                 25        -1484
1813                     397                 25        -1488
1814                     397                 25        -1488
1815                     397                 25        -1488
1816                     397                 25        -1488
1817                     396                 25        -1484
1818                     397                 25        -1488
1819                     397                 25        -1488
1820                     397                 25        -1488
1821                     397                 25        -1488
1822                     397                 25        -1488
1823                     396                 25        -1484
1824                     397                 25        -1488
1825                     397                 25        -1488
1826                     397                 25        -1488
1827                     397                 25        -1488
1828                     396                 25        -1484
1829                     397                 25        -1488
1830                     397                 25        -1488
1831                     397                 25        -1488
1832                     397                 25        -1488
1833                     397                 25        -1488
1834                     396                 25        -1484
1835                     397                 25        -1488
1836                     397                 25        -1488
1837                     397                 25        -1488
1838                     397                 25        -1488
1839                     396                 25        -1484
1840                     397                 25        -1488
1841                     397                 25        -1488
1842                     397                 25        -1488
1843                     397                 25        -1488
1844                     397                 25        -1488
1845                     396                 25        -1484
1846                     397                 25        -1488
1847                     397                 25        -1488
1848                     397                 25        -1488
1849                     397                 25        -1488
1850                     397                 25        -1488
1851                     396                 25        -1484
1852                     397                 25        -1488
1853                     397                 25        -1488
1854                     397                 25        -1488
1855                     397                 25        -1488
1856                     396                 25        -1484
1857                     397                 25        -1488
1858                     397                 25        -1488
1859                     397                 25        -1488
1860                     397                 25        -1488
1861                     397                 25        -1488
1862                     396                 25        -1484
1863                     397                 25        -1488
1864                     397                 25        -1488
1865                     397                 25        -1488
1866                     397                 25        -1488
1867                     396                 25        -1484
1868                     397                 25        -1488
1869                     397                 25        -1488
1870                     397                 25        -1488
1871                     397                 25        -1488
1872                     397                 25        -1488
1873                     396                 25        -1484
1874                     397                 25        -1488
1875                     397                 25        -1488
1876                     397                 25        -1488
1877                     397                 25        -1488
1878                     397                 25        -1488
1879                     396                 25        -1484
1880                     397                 25        -1488
1881                     397                 25        -1488
1882                     397                 25        -1488
1883                     397                 25        -1488
1884                     396                 25        -1484
1885                     397                 25        -1488
1886                     397                 25        -1488
1887                     397                 25        -1488
1888                     397                 25        -1488
1889                     397                 25        -1488
1890                     396                 25        -1484
1891                     397                 25        -1488
1892                     397                 25        -1488
1893                     397                 25        -1488
1894                     397                 25        -1488
1895                     396                 25        -1484
1896                     397                 25        -1488
1897                     397                 25        -1488
1898                     397                 25        -1488
1899                     397                 25        -1488
1900                     397                 25        -1488
1901                     396                 25        -1484
1902                     397                 25        -1488
1903                     397                 25        -1488
1904                     397                 25        -1488
1905                     397                 25        -1488
1906                     397                 25        -1488
1907                     396                 25        -1484
1908                     397                 25        -1488
1909                     397                 25        -1488
1910                     397                 25        -1488
1911                     397                 25        -1488
1912                     396                 25        -1484
1913                     397                 25        -1488
1914                     397                 25        -1488
1915                     397                 25        -1488
1916                     397                 25        -1488
1917                     397                 25        -1488
1918                     396                 25        -1484
1919                     397                 25        -1488
1920                     397                 25        -1488
1921                     397                 25        -1488
1922                     397                 25        -1488
1923                     396                 25        -1484
1924                     397                 25        -1488
1925                     397                 25        -1488
1926                     397                 25        -1488
1927                     397                 25        -1488
1928                     397                 25        -1488
1929                     396                 25        -1484
1930                     397                 25        -1488
1931                     397                 25        -1488
1932                     397                 25        -1488
1933                     397                 25        -1488
1934                     397                 25        -1488
1935                     396                 25        -1484
1936                     397                 25        -1488
1937                     397                 25        -1488
1938                     397                 25        -1488
1939                     397                 25        -1488
1940                     396                 25        -1484
1941                     397                 25        -1488
1942                     397                 25        -1488
1943                     397                 25        -1488
1944                     397                 25        -1488
1945                     397                 25        -1488
1946                     396                 25        -1484
1947                     397                 25        -1488
1948                     397                 25        -1488
1949                     397                 25        -1488
1950                     397                 25        -1488
1951                     396                 25        -1484
1952                     397                 25        -1488
1953                     397                 25        -1488
1954                     397                 25        -1488
1955                     397                 25        -1488
1956                     397                 25        -1488
1957                     396                 25        -1484
1958                     397                 25        -1488
1959                     397                 25        -1488
1960                     397                 25        -1488
1961                     397                 25        -1488
1962                     397                 25        -1488
1963                     396                 25        -1484
1964                     397                 25        -1488
1965                     397                 25        -1488
1966                     397                 25        -1488
1967                     397                 25        -1488
1968                     396                 25        -1484
1969                     397                 25        -1488
1970                     397                 25        -1488
1971                     397                 25        -1488
1972                     397                 25        -1488
1973                     397                 25        -1488
1974                     396                 25        -1484
1975                     397                 25        -1488
1976                     397                 25        -1488
1977                     397                 25        -1488
1978                     397                 25        -1488
1979                     396                 25        -1484
1980                     397                 25        -1488
1981                     397                 25        -1488
1982                     397                 25        -1488
1983                     397                 25        -1488
1984                     397                 25        -1488
1985                     396                 25        -1484
1986                     397                 25        -1488
1987                     397                 25        -1488
1988                     397                 25        -1488
1989                     397                 25        -1488
1990                     396                 25        -1484
1991                     397                 25        -1488
1992                     397                 25        -1488
1993                     397                 25        -1488
1994                     397                 25        -1488
1995                     397                 25        -1488
1996                     396                 25        -1484
1997                     397                 25        -1488
1998                     397                 25        -1488
1999                     397                 25        -1488
2000                     397                 25        -1488
2001                     397                 25        -1488
2002                     396                 25        -1484
2003                     397                 25        -1488
2004                     397                 25        -1488
2005                     397                 25        -1488
2006                     397                 25        -1488
2007                     396                 25        -1484
2008                     397                 25        -1488
2009                     397                 25        -1488
2010                     397                 25        -1488
2011                     397                 25        -1488
2012                     397                 25        -1488
2013                     396                 25        -1484
2014                     397                 25        -1488
2015                     397                 25        -1488
2016                     397                 25        -1488
2017                     397                 25        -1488
2018                     396                 25        -1484
2019                     397                 25        -1488
2020                     397                 25        -1488
2021                     397                 25        -1488
2022                     397                 25        -1488
2023                     397                 25        -1488
2024                     396                 25        -1484
2025                     397                 25        -1488
2026                     397                 25        -1488
2027                     397                 25        -1488
2028                     397                 25        -1488
2029                     397                 25        -1488
2030                     396                 25        -1484
2031                     397                 25        -1488
2032                     397                 25        -1488
2033                     397                 25        -1488
2034                     397                 25        -1488
2035                     396                 25        -1484
2036                     397                 25        -1488
2037                     397                 25        -1488
2038                     397                 25        -1488
2039                     397                 25        -1488
2040                     397                 25        -1488
2041                     396                 25        -1484
2042                     397                 25        -1488
2043                     397                 25        -1488
2044                     397                 25        -1488
2045                     397                 25        -1488
2046                     396                 25        -1484
2047                     397                 25        -1488
2048                     397                 25        -1488
2049                     397                 25        -1488
2050                     397                 25        -1488
2051                     397                 25        -1488
2052                     396                 25        -1484
2053                     397                 25        -1488
2054                     397                 25        -1488
2055                     397                 25        -1488
2056                     397                 25        -1488
2057                     397                 25        -1488
2058                     396                 25        -1484
2059                     397                 25        -1488
2060                     397                 25        -1488
2061                     397                 25        -1488
2062                     397                 25        -1488
2063                     396                 25        -1484
2064                     397                 25        -1488
2065                     397                 25        -1488
2066                     397                 25        -1488
2067                     397                 25        -1488
2068                     397                 25        -1488
2069                     396                 25        -1484
2070                     397                 25        -1488
2071                     397                 25        -1488
2072                     397                 25        -1488
2073                     397                 25        -1488
2074                     396                 25        -1484
2075                     397                 25        -1488
2076                     397                 25        -1488
2077                     397                 25        -1488
2078                     397                 25        -1488
2079                     397                 25        -1488
2080                     396                 25        -1484
2081                     397                 25        -1488
2082                     397                 25        -1488
2083                     397                 25        -1488
2084                     397                 25        -1488
2085                     397                 25        -1488
2086                     396                 25        -1484
2087                     397                 25        -1488
2088                     397                 25        -1488
2089                     397                 25        -1488
2090                     397                 25        -1488
2091                     396                 25        -1484
2092                     397                 25        -1488
2093                     397                 25        -1488
2094                     397                 25        -1488
2095                     397                 25        -1488
2096                     397                 25        -1488
2097                     396                 25        -1484
2098                     397                 25        -1488
2099                     397                 25        -1488
2100                     397                 25        -1488
2101                     397                 25        -1488
2102                     396                 25        -1484
2103                     397                 25        -1488
2104                     397                 25        -1488
2105                     397                 25        -1488
2106                     397                 25        -1488
2107                     397                 25        -1488
2108                     396                 25        -1484
2109                     397                 25        -1488
2110                     397                 25        -1488
2111                     397                 25        -1488
2112                     397                 25        -1488
2113                     397                 25        -1488
2114                     396                 25        -1484
2115                     397                 25        -1488
2116                     397                 25        -1488
2117                     397                 25        -1488
2118                     397                 25        -1488
2119                     396                 25        -1484
2120                     397                 25        -1488
2121                     397                 25        -1488
2122                     397                 25        -1488
2123                     397                 25        -1488
2124                     397                 25        -1488
2125                     396                 25        -1484
2126                     397                 25        -1488
2127                     397                 25        -1488
2128                     397                 25        -1488
2129                     397                 25        -1488
2130                     396                 25        -1484
2131                     397                 25        -1488
2132                     397                 25        -1488
2133                     397                 25        -1488
2134                     397                 25        -1488
2135                     397                 25        -1488
2136                     396                 25        -1484
2137                     397                 25        -1488
2138                     397                 25        -1488
