        Measured Period [us]    Set Period [us]    Error [%]
 973                995                    1000      0.5
 974                994.938                1000      0.50625
 975                994.938                1000      0.50625
 976                993                    1000      0.7
 977                993                    1000      0.7
 978                994.938                1000      0.50625
 979                994.938                1000      0.50625
 980                995                    1000      0.5
 981                994.938                1000      0.50625
 982                993                    1000      0.7
 983                992.938                1000      0.70625
 984                995                    1000      0.5
 985                994.938                1000      0.50625
 986                994.938                1000      0.50625
 987                995                    1000      0.5
 988                992.938                1000      0.70625
 989                993                    1000      0.7
 990                994.938                1000      0.50625
 991                995                    1000      0.5
 992                994.938                1000      0.50625
 993                994.938                1000      0.50625
 994                995                    1000      0.5
 995                994.938                1000      0.50625
 996                993                    1000      0.7
 997                992.938                1000      0.70625
 998                995                    1000      0.5
 999                994.938                1000      0.50625
1000                994.938                1000      0.50625
1001                995                    1000      0.5
1002                992.938                1000      0.70625
1003                993                    1000      0.7
1004                994.938                1000      0.50625
1005                995                    1000      0.5
1006                994.938                1000      0.50625
1007                994.938                1000      0.50625
1008                993                    1000      0.7
1009                993                    1000      0.7
1010                994.938                1000      0.50625
1011                994.938                1000      0.50625
1012                995                    1000      0.5
1013                994.938                1000      0.50625
1014                993                    1000      0.7
1015                992.938                1000      0.70625
1016                995                    1000      0.5
1017                994.938                1000      0.50625
1018                994.938                1000      0.50625
1019                995                    1000      0.5
1020                992.938                1000      0.70625
1021                993                    1000      0.7
1022                994.938                1000      0.50625
1023                995                    1000      0.5
1024                994.938                1000      0.50625
1025                994.938                1000      0.50625
1026                993                    1000      0.7
1027                993                    1000      0.7
1028                994.938                1000      0.50625
1029                994.938                1000      0.50625
1030                995                    1000      0.5
1031                994.938                1000      0.50625
1032                993                    1000      0.7
1033                992.938                1000      0.70625
1034                995                    1000      0.5
1035                994.938                1000      0.50625
1036                994.938                1000      0.50625
1037                995                    1000      0.5
1038                992.938                1000      0.70625
1039                993                    1000      0.7
1040                994.938                1000      0.50625
1041                995                    1000      0.5
1042                994.938                1000      0.50625
1043                994.938                1000      0.50625
1044                995                    1000      0.5
1045                994.938                1000      0.50625
1046                993                    1000      0.7
1047                992.938                1000      0.70625
1048                995                    1000      0.5
1049                994.938                1000      0.50625
1050                993                    1000      0.7
1051                992.938                1000      0.70625
1052                994.938                1000      0.50625
1053                995                    1000      0.5
1054                994.938                1000      0.50625
1055                995                    1000      0.5
1056                994.938                1000      0.50625
1057                994.938                1000      0.50625
1058                993                    1000      0.7
1059                992.938                1000      0.70625
1060                995                    1000      0.5
1061                994.938                1000      0.50625
1062                995                    1000      0.5
1063                994.938                1000      0.50625
1064                993                    1000      0.7
1065                992.938                1000      0.70625
1066                994.938                1000      0.50625
1067                995                    1000      0.5
1068                994.938                1000      0.50625
1069                995                    1000      0.5
1070                992.938                1000      0.70625
1071                993                    1000      0.7
1072                994.938                1000      0.50625
1073                995                    1000      0.5
1074                994.938                1000      0.50625
1075                994.938                1000      0.50625
1076                993                    1000      0.7
1077                992.938                1000      0.70625
1078                995                    1000      0.5
1079                994.938                1000      0.50625
1080                995                    1000      0.5
1081                994.938                1000      0.50625
1082                992.938                1000      0.70625
1083                993                    1000      0.7
1084                994.938                1000      0.50625
1085                995                    1000      0.5
1086                994.938                1000      0.50625
1087                995                    1000      0.5
1088                992.938                1000      0.70625
1089                993                    1000      0.7
1090                994.938                1000      0.50625
1091                994.938                1000      0.50625
1092                995                    1000      0.5
1093                994.938                1000      0.50625
1094                995                    1000      0.5
1095                994.938                1000      0.50625
1096                993                    1000      0.7
1097                992.938                1000      0.70625
1098                994.938                1000      0.50625
1099                995                    1000      0.5
1100                992.938                1000      0.70625
1101                993                    1000      0.7
1102                994.938                1000      0.50625
1103                995                    1000      0.5
1104                994.938                1000      0.50625
1105                994.938                1000      0.50625
1106                993                    1000      0.7
1107                993                    1000      0.7
1108                994.938                1000      0.50625
1109                994.938                1000      0.50625
1110                995                    1000      0.5
1111                994.938                1000      0.50625
1112                994.938                1000      0.50625
1113                995                    1000      0.5
1114                992.938                1000      0.70625
1115                993                    1000      0.7
1116                994.938                1000      0.50625
1117                995                    1000      0.5
1118                994.938                1000      0.50625
1119                995                    1000      0.5
1120                992.938                1000      0.70625
1121                993                    1000      0.7
1122                994.938                1000      0.50625
1123                994.938                1000      0.50625
1124                995                    1000      0.5
1125                994.938                1000      0.50625
1126                993                    1000      0.7
1127                992.938                1000      0.70625
1128                995                    1000      0.5
1129                994.938                1000      0.50625
1130                994.938                1000      0.50625
1131                995                    1000      0.5
1132                992.938                1000      0.70625
1133                993                    1000      0.7
1134                994.938                1000      0.50625
1135                995                    1000      0.5
1136                994.938                1000      0.50625
1137                994.938                1000      0.50625
1138                993                    1000      0.7
1139                993                    1000      0.7
1140                994.938                1000      0.50625
1141                994.938                1000      0.50625
1142                995                    1000      0.5
1143                994.938                1000      0.50625
1144                993                    1000      0.7
1145                992.938                1000      0.70625
1146                995                    1000      0.5
1147                994.938                1000      0.50625
1148                994.938                1000      0.50625
1149                995                    1000      0.5
1150                992.938                1000      0.70625
1151                993                    1000      0.7
1152                994.938                1000      0.50625
1153                995                    1000      0.5
1154                994.938                1000      0.50625
1155                994.938                1000      0.50625
1156                993                    1000      0.7
1157                993                    1000      0.7
1158                994.938                1000      0.50625
1159                994.938                1000      0.50625
1160                995                    1000      0.5
1161                994.938                1000      0.50625
1162                993                    1000      0.7
1163                992.938                1000      0.70625
1164                995                    1000      0.5
1165                994.938                1000      0.50625
1166                994.938                1000      0.50625
1167                995                    1000      0.5
1168                994.938                1000      0.50625
1169                994.938                1000      0.50625
1170                993                    1000      0.7
1171                993                    1000      0.7
1172                994.938                1000      0.50625
1173                994.938                1000      0.50625
1174                995                    1000      0.5
1175                994.938                1000      0.50625
1176                993                    1000      0.7
1177                992.938                1000      0.70625
1178                995                    1000      0.5
1179                994.938                1000      0.50625
1180                994.938                1000      0.50625
1181                995                    1000      0.5
1182                992.938                1000      0.70625
1183                993                    1000      0.7
1184                994.938                1000      0.50625
1185                995                    1000      0.5
1186                994.938                1000      0.50625
1187                994.938                1000      0.50625
1188                993                    1000      0.7
1189                993                    1000      0.7
1190                994.938                1000      0.50625
1191                994.938                1000      0.50625
1192                995                    1000      0.5
1193                994.938                1000      0.50625
1194                993                    1000      0.7
1195                992.938                1000      0.70625
1196                995                    1000      0.5
1197                994.938                1000      0.50625
1198                994.938                1000      0.50625
1199                995                    1000      0.5
1200                992.938                1000      0.70625
1201                993                    1000      0.7
1202                994.938                1000      0.50625
1203                995                    1000      0.5
1204                994.938                1000      0.50625
1205                994.938                1000      0.50625
1206                993                    1000      0.7
1207                992.938                1000      0.70625
1208                995                    1000      0.5
1209                994.938                1000      0.50625
1210                995                    1000      0.5
1211                994.938                1000      0.50625
1212                992.938                1000      0.70625
1213                993                    1000      0.7
1214                994.938                1000      0.50625
1215                995                    1000      0.5
1216                994.938                1000      0.50625
1217                995                    1000      0.5
1218                992.938                1000      0.70625
1219                993                    1000      0.7
1220                994.938                1000      0.50625
1221                994.938                1000      0.50625
1222                995                    1000      0.5
1223                994.938                1000      0.50625
1224                993                    1000      0.7
1225                992.938                1000      0.70625
1226                995                    1000      0.5
1227                994.938                1000      0.50625
1228                994.938                1000      0.50625
1229                995                    1000      0.5
1230                994.938                1000      0.50625
1231                995                    1000      0.5
1232                992.938                1000      0.70625
1233                993                    1000      0.7
1234                994.938                1000      0.50625
1235                994.938                1000      0.50625
1236                995                    1000      0.5
1237                994.938                1000      0.50625
1238                993                    1000      0.7
1239                992.938                1000      0.70625
1240                995                    1000      0.5
1241                994.938                1000      0.50625
1242                994.938                1000      0.50625
1243                995                    1000      0.5
1244                992.938                1000      0.70625
1245                993                    1000      0.7
1246                994.938                1000      0.50625
1247                995                    1000      0.5
1248                994.938                1000      0.50625
1249                994.938                1000      0.50625
1250                993                    1000      0.7
1251                993                    1000      0.7
1252                994.938                1000      0.50625
1253                994.938                1000      0.50625
1254                995                    1000      0.5
1255                994.938                1000      0.50625
1256                993                    1000      0.7
1257                992.938                1000      0.70625
1258                995                    1000      0.5
1259                994.938                1000      0.50625
1260                994.938                1000      0.50625
1261                995                    1000      0.5
1262                992.938                1000      0.70625
1263                993                    1000      0.7
1264                994.938                1000      0.50625
1265                995                    1000      0.5
1266                994.938                1000      0.50625
1267                994.938                1000      0.50625
1268                993                    1000      0.7
1269                993                    1000      0.7
1270                994.938                1000      0.50625
1271                994.938                1000      0.50625
1272                995                    1000      0.5
1273                994.938                1000      0.50625
1274                993                    1000      0.7
1275                992.938                1000      0.70625
1276                995                    1000      0.5
1277                994.938                1000      0.50625
1278                994.938                1000      0.50625
1279                995                    1000      0.5
1280                992.938                1000      0.70625
1281                993                    1000      0.7
1282                994.938                1000      0.50625
1283                995                    1000      0.5
1284                994.938                1000      0.50625
1285                994.938                1000      0.50625
1286                995                    1000      0.5
1287                994.938                1000      0.50625
1288                993                    1000      0.7
1289                992.938                1000      0.70625
1290                994.938                1000      0.50625
1291                995                    1000      0.5
1292                994.938                1000      0.50625
1293                995                    1000      0.5
1294                992.938                1000      0.70625
1295                993                    1000      0.7
1296                994.938                1000      0.50625
1297                994.938                1000      0.50625
1298                995                    1000      0.5
1299                994.938                1000      0.50625
1300                993                    1000      0.7
1301                992.938                1000      0.70625
1302                995                    1000      0.5
1303                994.938                1000      0.50625
1304                994.938                1000      0.50625
1305                995                    1000      0.5
1306                992.938                1000      0.70625
1307                993                    1000      0.7
1308                994.938                1000      0.50625
1309                995                    1000      0.5
1310                994.938                1000      0.50625
1311                994.938                1000      0.50625
1312                993                    1000      0.7
1313                993                    1000      0.7
1314                994.938                1000      0.50625
1315                994.938                1000      0.50625
1316                995                    1000      0.5
1317                994.938                1000      0.50625
1318                993                    1000      0.7
1319                992.938                1000      0.70625
1320                995                    1000      0.5
1321                994.938                1000      0.50625
1322                994.938                1000      0.50625
1323                995                    1000      0.5
1324                992.938                1000      0.70625
1325                993                    1000      0.7
1326                994.938                1000      0.50625
1327                995                    1000      0.5
1328                994.938                1000      0.50625
1329                994.938                1000      0.50625
1330                993                    1000      0.7
1331                992.938                1000      0.70625
1332                995                    1000      0.5
1333                994.938                1000      0.50625
1334                995                    1000      0.5
1335                994.938                1000      0.50625
1336                993                    1000      0.7
1337                992.938                1000      0.70625
1338                995                    1000      0.5
1339                994.938                1000      0.50625
1340                994.938                1000      0.50625
1341                995                    1000      0.5
1342                994.938                1000      0.50625
1343                994.938                1000      0.50625
1344                993                    1000      0.7
1345                992.938                1000      0.70625
1346                995                    1000      0.5
1347                994.938                1000      0.50625
1348                995                    1000      0.5
1349                994.938                1000      0.50625
1350                993                    1000      0.7
1351                992.938                1000      0.70625
1352                995                    1000      0.5
1353                994.938                1000      0.50625
1354                994.938                1000      0.50625
1355                995                    1000      0.5
1356                992.938                1000      0.70625
1357                993                    1000      0.7
1358                994.938                1000      0.50625
1359                995                    1000      0.5
1360                994.938                1000      0.50625
1361                994.938                1000      0.50625
1362                993                    1000      0.7
1363                992.938                1000      0.70625
1364                995                    1000      0.5
1365                994.938                1000      0.50625
1366                995                    1000      0.5
1367                994.938                1000      0.50625
1368                992.938                1000      0.70625
1369                993                    1000      0.7
1370                994.938                1000      0.50625
1371                995                    1000      0.5
1372                994.938                1000      0.50625
1373                995                    1000      0.5
1374                992.938                1000      0.70625
1375                993                    1000      0.7
1376                996.938                1000      0.30625
1377                996.938                1000      0.30625
1378                993                    1000      0.7
1379                992.938                1000      0.70625
1380                994.938                1000      0.50625
1381                995                    1000      0.5
1382                992.938                1000      0.70625
1383                993                    1000      0.7
1384                994.938                1000      0.50625
1385                995                    1000      0.5
1386                992.938                1000      0.70625
1387                993                    1000      0.7
1388                994.938                1000      0.50625
1389                995                    1000      0.5
1390                994.938                1000      0.50625
1391                994.938                1000      0.50625
1392                993                    1000      0.7
1393                993                    1000      0.7
1394                994.938                1000      0.50625
1395                994.938                1000      0.50625
1396                995                    1000      0.5
1397                994.938                1000      0.50625
1398                993                    1000      0.7
1399                992.938                1000      0.70625
1400                995                    1000      0.5
1401                994.938                1000      0.50625
1402                994.938                1000      0.50625
1403                995                    1000      0.5
1404                994.938                1000      0.50625
1405                994.938                1000      0.50625
1406                993                    1000      0.7
1407                993                    1000      0.7
1408                994.938                1000      0.50625
1409                994.938                1000      0.50625
1410                995                    1000      0.5
1411                994.938                1000      0.50625
1412                993                    1000      0.7
1413                992.938                1000      0.70625
1414                995                    1000      0.5
1415                994.938                1000      0.50625
1416                994.938                1000      0.50625
1417                995                    1000      0.5
1418                992.938                1000      0.70625
1419                993                    1000      0.7
1420                994.938                1000      0.50625
1421                995                    1000      0.5
1422                994.938                1000      0.50625
1423                994.938                1000      0.50625
1424                993                    1000      0.7
1425                992.938                1000      0.70625
1426                995                    1000      0.5
1427                994.938                1000      0.50625
1428                995                    1000      0.5
1429                994.938                1000      0.50625
1430                993                    1000      0.7
1431                992.938                1000      0.70625
1432                995                    1000      0.5
1433                994.938                1000      0.50625
1434                994.938                1000      0.50625
1435                995                    1000      0.5
1436                992.938                1000      0.70625
1437                993                    1000      0.7
1438                994.938                1000      0.50625
1439                995                    1000      0.5
1440                994.938                1000      0.50625
1441                994.938                1000      0.50625
1442                993                    1000      0.7
1443                992.938                1000      0.70625
1444                995                    1000      0.5
1445                994.938                1000      0.50625
1446                995                    1000      0.5
1447                994.938                1000      0.50625
1448                992.938                1000      0.70625
1449                993                    1000      0.7
1450                994.938                1000      0.50625
1451                995                    1000      0.5
1452                994.938                1000      0.50625
1453                995                    1000      0.5
1454                992.938                1000      0.70625
1455                993                    1000      0.7
1456                994.938                1000      0.50625
1457                994.938                1000      0.50625
1458                995                    1000      0.5
1459                994.938                1000      0.50625
1460                995                    1000      0.5
1461                994.938                1000      0.50625
1462                992.938                1000      0.70625
1463                993                    1000      0.7
1464                994.938                1000      0.50625
1465                995                    1000      0.5
1466                994.938                1000      0.50625
1467                995                    1000      0.5
1468                992.938                1000      0.70625
1469                993                    1000      0.7
1470                994.938                1000      0.50625
1471                994.938                1000      0.50625
1472                995                    1000      0.5
1473                994.938                1000      0.50625
1474                993                    1000      0.7
1475                992.938                1000      0.70625
1476                995                    1000      0.5
1477                994.938                1000      0.50625
1478                994.938                1000      0.50625
1479                995                    1000      0.5
1480                992.938                1000      0.70625
1481                993                    1000      0.7
1482                994.938                1000      0.50625
1483                995                    1000      0.5
1484                994.938                1000      0.50625
1485                994.938                1000      0.50625
1486                993                    1000      0.7
1487                993                    1000      0.7
1488                994.938                1000      0.50625
1489                994.938                1000      0.50625
1490                995                    1000      0.5
1491                994.938                1000      0.50625
1492                993                    1000      0.7
1493                992.938                1000      0.70625
1494                995                    1000      0.5
1495                994.938                1000      0.50625
1496                994.938                1000      0.50625
1497                995                    1000      0.5
1498                992.938                1000      0.70625
1499                993                    1000      0.7
1500                994.938                1000      0.50625
1501                995                    1000      0.5
1502                994.938                1000      0.50625
1503                994.938                1000      0.50625
1504                993                    1000      0.7
1505                993                    1000      0.7
1506                994.938                1000      0.50625
1507                994.938                1000      0.50625
1508                995                    1000      0.5
1509                994.938                1000      0.50625
1510                994.938                1000      0.50625
1511                995                    1000      0.5
1512                992.938                1000      0.70625
1513                993                    1000      0.7
1514                994.938                1000      0.50625
1515                995                    1000      0.5
1516                992.938                1000      0.70625
1517                993                    1000      0.7
1518                994.938                1000      0.50625
1519                995                    1000      0.5
1520                994.938                1000      0.50625
1521                994.938                1000      0.50625
1522                995                    1000      0.5
1523                994.938                1000      0.50625
1524                993                    1000      0.7
1525                992.938                1000      0.70625
1526                994.938                1000      0.50625
1527                995                    1000      0.5
1528                994.938                1000      0.50625
1529                995                    1000      0.5
1530                992.938                1000      0.70625
1531                993                    1000      0.7
1532                994.938                1000      0.50625
1533                994.938                1000      0.50625
1534                995                    1000      0.5
1535                994.938                1000      0.50625
1536                993                    1000      0.7
1537                992.938                1000      0.70625
1538                995                    1000      0.5
1539                994.938                1000      0.50625
1540                994.938                1000      0.50625
1541                995                    1000      0.5
1542                992.938                1000      0.70625
1543                993                    1000      0.7
1544                994.938                1000      0.50625
1545                995                    1000      0.5
1546                994.938                1000      0.50625
1547                994.938                1000      0.50625
1548                993                    1000      0.7
1549                993                    1000      0.7
1550                994.938                1000      0.50625
1551                994.938                1000      0.50625
1552                995                    1000      0.5
1553                994.938                1000      0.50625
1554                993                    1000      0.7
1555                992.938                1000      0.70625
1556                995                    1000      0.5
1557                994.938                1000      0.50625
1558                994.938                1000      0.50625
1559                995                    1000      0.5
1560                992.938                1000      0.70625
1561                993                    1000      0.7
1562                994.938                1000      0.50625
1563                995                    1000      0.5
1564                994.938                1000      0.50625
1565                994.938                1000      0.50625
1566                993                    1000      0.7
1567                992.938                1000      0.70625
1568                995                    1000      0.5
1569                994.938                1000      0.50625
1570                995                    1000      0.5
1571                994.938                1000      0.50625
1572                992.938                1000      0.70625
1573                993                    1000      0.7
1574                994.938                1000      0.50625
1575                995                    1000      0.5
1576                994.938                1000      0.50625
1577                994.938                1000      0.50625
1578                995                    1000      0.5
1579                994.938                1000      0.50625
1580                993                    1000      0.7
1581                992.938                1000      0.70625
1582                995                    1000      0.5
1583                994.938                1000      0.50625
1584                994.938                1000      0.50625
1585                995                    1000      0.5
1586                992.938                1000      0.70625
1587                993                    1000      0.7
1588                994.938                1000      0.50625
1589                995                    1000      0.5
1590                994.938                1000      0.50625
1591                994.938                1000      0.50625
1592                993                    1000      0.7
1593                993                    1000      0.7
1594                994.938                1000      0.50625
1595                994.938                1000      0.50625
1596                995                    1000      0.5
1597                994.938                1000      0.50625
1598                993                    1000      0.7
1599                992.938                1000      0.70625
1600                995                    1000      0.5
1601                994.938                1000      0.50625
1602                994.938                1000      0.50625
1603                995                    1000      0.5
1604                992.938                1000      0.70625
1605                993                    1000      0.7
1606                994.938                1000      0.50625
1607                995                    1000      0.5
1608                994.938                1000      0.50625
1609                994.938                1000      0.50625
1610                993                    1000      0.7
1611                992.938                1000      0.70625
1612                995                    1000      0.5
1613                994.938                1000      0.50625
1614                995                    1000      0.5
1615                994.938                1000      0.50625
1616                992.938                1000      0.70625
1617                993                    1000      0.7
1618                994.938                1000      0.50625
1619                995                    1000      0.5
1620                994.938                1000      0.50625
1621                994.938                1000      0.50625
1622                993                    1000      0.7
1623                993                    1000      0.7
1624                994.938                1000      0.50625
1625                994.938                1000      0.50625
1626                995                    1000      0.5
1627                994.938                1000      0.50625
1628                994.938                1000      0.50625
1629                995                    1000      0.5
1630                992.938                1000      0.70625
1631                993                    1000      0.7
1632                994.938                1000      0.50625
1633                995                    1000      0.5
1634                994.938                1000      0.50625
1635                994.938                1000      0.50625
1636                993                    1000      0.7
1637                993                    1000      0.7
1638                994.938                1000      0.50625
1639                994.938                1000      0.50625
1640                995                    1000      0.5
1641                994.938                1000      0.50625
1642                993                    1000      0.7
1643                992.938                1000      0.70625
1644                995                    1000      0.5
1645                994.938                1000      0.50625
1646                994.938                1000      0.50625
1647                995                    1000      0.5
1648                992.938                1000      0.70625
1649                993                    1000      0.7
1650                994.938                1000      0.50625
1651                995                    1000      0.5
1652                994.938                1000      0.50625
1653                994.938                1000      0.50625
1654                993                    1000      0.7
1655                992.938                1000      0.70625
1656                995                    1000      0.5
1657                994.938                1000      0.50625
1658                994.938                1000      0.50625
1659                995                    1000      0.5
1660                992.938                1000      0.70625
1661                993                    1000      0.7
1662                994.938                1000      0.50625
1663                995                    1000      0.5
1664                994.938                1000      0.50625
1665                994.938                1000      0.50625
1666                993                    1000      0.7
1667                993                    1000      0.7
1668                994.938                1000      0.50625
1669                994.938                1000      0.50625
1670                995                    1000      0.5
1671                994.938                1000      0.50625
1672                993                    1000      0.7
1673                992.938                1000      0.70625
1674                995                    1000      0.5
1675                994.938                1000      0.50625
1676                994.938                1000      0.50625
1677                995                    1000      0.5
1678                994.938                1000      0.50625
1679                994.938                1000      0.50625
1680                993                    1000      0.7
1681                992.938                1000      0.70625
1682                995                    1000      0.5
1683                994.938                1000      0.50625
1684                993                    1000      0.7
1685                992.938                1000      0.70625
1686                995                    1000      0.5
1687                994.938                1000      0.50625
1688                994.938                1000      0.50625
1689                995                    1000      0.5
1690                994.938                1000      0.50625
1691                994.938                1000      0.50625
1692                993                    1000      0.7
1693                993                    1000      0.7
1694                994.938                1000      0.50625
1695                994.938                1000      0.50625
1696                995                    1000      0.5
1697                994.938                1000      0.50625
1698                993                    1000      0.7
1699                992.938                1000      0.70625
1700                995                    1000      0.5
1701                994.938                1000      0.50625
1702                994.938                1000      0.50625
1703                995                    1000      0.5
1704                992.938                1000      0.70625
1705                993                    1000      0.7
1706                994.938                1000      0.50625
1707                995                    1000      0.5
1708                994.938                1000      0.50625
1709                994.938                1000      0.50625
1710                993                    1000      0.7
1711                992.938                1000      0.70625
1712                995                    1000      0.5
1713                994.938                1000      0.50625
1714                994.938                1000      0.50625
1715                995                    1000      0.5
1716                992.938                1000      0.70625
1717                993                    1000      0.7
1718                994.938                1000      0.50625
1719                995                    1000      0.5
1720                994.938                1000      0.50625
1721                994.938                1000      0.50625
1722                993                    1000      0.7
1723                993                    1000      0.7
1724                994.938                1000      0.50625
1725                994.938                1000      0.50625
1726                995                    1000      0.5
1727                994.938                1000      0.50625
1728                994.938                1000      0.50625
1729                995                    1000      0.5
1730                992.938                1000      0.70625
1731                993                    1000      0.7
1732                994.938                1000      0.50625
1733                995                    1000      0.5
1734                992.938                1000      0.70625
1735                993                    1000      0.7
1736                994.938                1000      0.50625
1737                994.938                1000      0.50625
1738                995                    1000      0.5
1739                994.938                1000      0.50625
1740                993                    1000      0.7
1741                992.938                1000      0.70625
1742                995                    1000      0.5
1743                994.938                1000      0.50625
1744                994.938                1000      0.50625
1745                995                    1000      0.5
1746                994.938                1000      0.50625
1747                994.938                1000      0.50625
1748                993                    1000      0.7
1749                993                    1000      0.7
1750                994.938                1000      0.50625
1751                994.938                1000      0.50625
1752                995                    1000      0.5
1753                994.938                1000      0.50625
1754                993                    1000      0.7
1755                992.938                1000      0.70625
1756                995                    1000      0.5
1757                994.938                1000      0.50625
1758                994.938                1000      0.50625
1759                995                    1000      0.5
1760                992.938                1000      0.70625
1761                993                    1000      0.7
1762                994.938                1000      0.50625
1763                995                    1000      0.5
1764                994.938                1000      0.50625
1765                994.938                1000      0.50625
1766                993                    1000      0.7
1767                992.938                1000      0.70625
1768                995                    1000      0.5
1769                994.938                1000      0.50625
1770                994.938                1000      0.50625
1771                995                    1000      0.5
1772                992.938                1000      0.70625
1773                993                    1000      0.7
1774                994.938                1000      0.50625
1775                995                    1000      0.5
1776                994.938                1000      0.50625
1777                994.938                1000      0.50625
1778                993                    1000      0.7
1779                993                    1000      0.7
1780                994.938                1000      0.50625
1781                994.938                1000      0.50625
1782                995                    1000      0.5
1783                994.938                1000      0.50625
1784                993                    1000      0.7
1785                992.938                1000      0.70625
1786                995                    1000      0.5
1787                994.938                1000      0.50625
1788                994.938                1000      0.50625
1789                995                    1000      0.5
1790                992.938                1000      0.70625
1791                993                    1000      0.7
1792                994.938                1000      0.50625
1793                994.938                1000      0.50625
1794                995                    1000      0.5
1795                994.938                1000      0.50625
1796                995                    1000      0.5
1797                994.938                1000      0.50625
1798                992.938                1000      0.70625
1799                993                    1000      0.7
1800                994.938                1000      0.50625
1801                995                    1000      0.5
1802                994.938                1000      0.50625
1803                994.938                1000      0.50625
1804                993                    1000      0.7
1805                993                    1000      0.7
1806                994.938                1000      0.50625
1807                994.938                1000      0.50625
1808                995                    1000      0.5
1809                994.938                1000      0.50625
1810                993                    1000      0.7
1811                992.938                1000      0.70625
1812                995                    1000      0.5
1813                994.938                1000      0.50625
1814                994.938                1000      0.50625
1815                995                    1000      0.5
1816                992.938                1000      0.70625
1817                993                    1000      0.7
1818                994.938                1000      0.50625
1819                995                    1000      0.5
1820                994.938                1000      0.50625
1821                994.938                1000      0.50625
1822                993                    1000      0.7
1823                992.938                1000      0.70625
1824                995                    1000      0.5
1825                994.938                1000      0.50625
1826                995                    1000      0.5
1827                994.938                1000      0.50625
1828                992.938                1000      0.70625
1829                993                    1000      0.7
1830                994.938                1000      0.50625
1831                995                    1000      0.5
1832                994.938                1000      0.50625
1833                994.938                1000      0.50625
1834                993                    1000      0.7
1835                993                    1000      0.7
1836                994.938                1000      0.50625
1837                994.938                1000      0.50625
1838                995                    1000      0.5
1839                994.938                1000      0.50625
1840                993                    1000      0.7
1841                992.938                1000      0.70625
1842                995                    1000      0.5
1843                994.938                1000      0.50625
1844                994.938                1000      0.50625
1845                995                    1000      0.5
1846                994.938                1000      0.50625
1847                994.938                1000      0.50625
1848                993                    1000      0.7
1849                993                    1000      0.7
1850                994.938                1000      0.50625
1851                994.938                1000      0.50625
1852                993                    1000      0.7
1853                992.938                1000      0.70625
1854                995                    1000      0.5
1855                994.938                1000      0.50625
1856                994.938                1000      0.50625
1857                995                    1000      0.5
1858                992.938                1000      0.70625
1859                993                    1000      0.7
1860                994.938                1000      0.50625
1861                995                    1000      0.5
1862                994.938                1000      0.50625
1863                994.938                1000      0.50625
1864                995                    1000      0.5
1865                994.938                1000      0.50625
1866                993                    1000      0.7
1867                992.938                1000      0.70625
1868                995                    1000      0.5
1869                994.938                1000      0.50625
1870                994.938                1000      0.50625
1871                995                    1000      0.5
1872                992.938                1000      0.70625
1873                993                    1000      0.7
1874                994.938                1000      0.50625
1875                995                    1000      0.5
1876                994.938                1000      0.50625
1877                994.938                1000      0.50625
1878                993                    1000      0.7
1879                992.938                1000      0.70625
1880                995                    1000      0.5
1881                994.938                1000      0.50625
1882                995                    1000      0.5
1883                994.938                1000      0.50625
1884                992.938                1000      0.70625
1885                993                    1000      0.7
1886                994.938                1000      0.50625
1887                995                    1000      0.5
1888                994.938                1000      0.50625
1889                994.938                1000      0.50625
1890                993                    1000      0.7
1891                993                    1000      0.7
1892                994.938                1000      0.50625
1893                994.938                1000      0.50625
1894                995                    1000      0.5
1895                994.938                1000      0.50625
1896                993                    1000      0.7
1897                992.938                1000      0.70625
1898                995                    1000      0.5
1899                994.938                1000      0.50625
1900                994.938                1000      0.50625
1901                995                    1000      0.5
1902                992.938                1000      0.70625
1903                993                    1000      0.7
1904                994.938                1000      0.50625
1905                995                    1000      0.5
1906                994.938                1000      0.50625
1907                994.938                1000      0.50625
1908                993                    1000      0.7
1909                992.938                1000      0.70625
1910                995                    1000      0.5
1911                994.938                1000      0.50625
1912                994.938                1000      0.50625
1913                995                    1000      0.5
1914                992.938                1000      0.70625
1915                993                    1000      0.7
1916                994.938                1000      0.50625
1917                995                    1000      0.5
1918                994.938                1000      0.50625
1919                994.938                1000      0.50625
1920                995                    1000      0.5
1921                994.938                1000      0.50625
1922                993                    1000      0.7
1923                992.938                1000      0.70625
1924                995                    1000      0.5
1925                994.938                1000      0.50625
1926                994.938                1000      0.50625
1927                995                    1000      0.5
1928                992.938                1000      0.70625
1929                993                    1000      0.7
1930                994.938                1000      0.50625
1931                995                    1000      0.5
1932                994.938                1000      0.50625
1933                994.938                1000      0.50625
1934                993                    1000      0.7
1935                993                    1000      0.7
1936                994.938                1000      0.50625
1937                994.938                1000      0.50625
1938                995                    1000      0.5
1939                994.938                1000      0.50625
1940                993                    1000      0.7
1941                992.938                1000      0.70625
1942                995                    1000      0.5
1943                994.938                1000      0.50625
1944                994.938                1000      0.50625
1945                995                    1000      0.5
1946                992.938                1000      0.70625
1947                993                    1000      0.7
1948                994.938                1000      0.50625
1949                995                    1000      0.5
1950                994.938                1000      0.50625
1951                994.938                1000      0.50625
1952                993                    1000      0.7
1953                992.938                1000      0.70625
1954                995                    1000      0.5
1955                994.938                1000      0.50625
1956                995                    1000      0.5
1957                994.938                1000      0.50625
1958                992.938                1000      0.70625
1959                993                    1000      0.7
1960                994.938                1000      0.50625
1961                995                    1000      0.5
