        Measured Period [us]    Set Period [us]    Error [%]
 444                 198.562                200      0.71875
 445                 198.5                  200      0.75
 446                 198.5                  200      0.75
 447                 198.562                200      0.71875
 448                 198.5                  200      0.75
 449                 198.5                  200      0.75
 450                 198.562                200      0.71875
 451                 198.5                  200      0.75
 452                 198.5                  200      0.75
 453                 198.562                200      0.71875
 454                 198.5                  200      0.75
 455                 198.5                  200      0.75
 456                 198.562                200      0.71875
 457                 198.5                  200      0.75
 458                 198.5                  200      0.75
 459                 198.562                200      0.71875
 460                 198.5                  200      0.75
 461                 198.5                  200      0.75
 462                 198.562                200      0.71875
 463                 198.5                  200      0.75
 464                 198.5                  200      0.75
 465                 198.5                  200      0.75
 466                 198.562                200      0.71875
 467                 198.5                  200      0.75
 468                 198.5                  200      0.75
 469                 198.562                200      0.71875
 470                 198.5                  200      0.75
 471                 198.5                  200      0.75
 472                 198.562                200      0.71875
 473                 198.5                  200      0.75
 474                 198.5                  200      0.75
 475                 198.562                200      0.71875
 476                 198.5                  200      0.75
 477                 198.5                  200      0.75
 478                 198.562                200      0.71875
 479                 198.5                  200      0.75
 480                 198.5                  200      0.75
 481                 198.562                200      0.71875
 482                 198.5                  200      0.75
 483                 198.5                  200      0.75
 484                 198.562                200      0.71875
 485                 198.5                  200      0.75
 486                 198.5                  200      0.75
 487                 198.562                200      0.71875
 488                 198.5                  200      0.75
 489                 198.5                  200      0.75
 490                 198.562                200      0.71875
 491                 198.5                  200      0.75
 492                 198.5                  200      0.75
 493                 198.562                200      0.71875
 494                 198.5                  200      0.75
 495                 198.5                  200      0.75
 496                 198.562                200      0.71875
 497                 198.5                  200      0.75
 498                 198.5                  200      0.75
 499                 198.5                  200      0.75
 500                 198.562                200      0.71875
 501                 198.5                  200      0.75
 502                 198.5                  200      0.75
 503                 198.562                200      0.71875
 504                 198.5                  200      0.75
 505                 198.5                  200      0.75
 506                 198.562                200      0.71875
 507                 198.5                  200      0.75
 508                 198.5                  200      0.75
 509                 198.562                200      0.71875
 510                 198.5                  200      0.75
 511                 198.5                  200      0.75
 512                 198.562                200      0.71875
 513                 198.5                  200      0.75
 514                 198.5                  200      0.75
 515                 198.562                200      0.71875
 516                 198.5                  200      0.75
 517                 198.5                  200      0.75
 518                 198.562                200      0.71875
 519                 198.5                  200      0.75
 520                 198.5                  200      0.75
 521                 198.562                200      0.71875
 522                 198.5                  200      0.75
 523                 198.5                  200      0.75
 524                 198.562                200      0.71875
 525                 198.5                  200      0.75
 526                 198.5                  200      0.75
 527                 198.562                200      0.71875
 528                 198.5                  200      0.75
 529                 198.5                  200      0.75
 530                 198.562                200      0.71875
 531                 198.5                  200      0.75
 532                 198.5                  200      0.75
 533                 198.562                200      0.71875
 534                 198.5                  200      0.75
 535                 198.5                  200      0.75
 536                 198.5                  200      0.75
 537                 198.562                200      0.71875
 538                 198.5                  200      0.75
 539                 198.5                  200      0.75
 540                 198.562                200      0.71875
 541                 198.5                  200      0.75
 542                 198.5                  200      0.75
 543                 198.562                200      0.71875
 544                 198.5                  200      0.75
 545                 198.5                  200      0.75
 546                 198.562                200      0.71875
 547                 198.5                  200      0.75
 548                 198.5                  200      0.75
 549                 198.562                200      0.71875
 550                 198.5                  200      0.75
 551                 198.5                  200      0.75
 552                 198.562                200      0.71875
 553                 198.5                  200      0.75
 554                 198.5                  200      0.75
 555                 198.562                200      0.71875
 556                 198.5                  200      0.75
 557                 198.5                  200      0.75
 558                 198.562                200      0.71875
 559                 198.5                  200      0.75
 560                 198.5                  200      0.75
 561                 198.562                200      0.71875
 562                 198.5                  200      0.75
 563                 198.5                  200      0.75
 564                 198.562                200      0.71875
 565                 198.5                  200      0.75
 566                 198.5                  200      0.75
 567                 198.562                200      0.71875
 568                 198.5                  200      0.75
 569                 198.5                  200      0.75
 570                 198.5                  200      0.75
 571                 198.562                200      0.71875
 572                 198.5                  200      0.75
 573                 198.625                200      0.6875
 574                 198.688                200      0.65625
 575                 198.625                200      0.6875
 576                 198.625                200      0.6875
 577                 198.688                200      0.65625
 578                 198.625                200      0.6875
 579                 198.625                200      0.6875
 580                 198.688                200      0.65625
 581                 198.625                200      0.6875
 582                 198.625                200      0.6875
 583                 198.688                200      0.65625
 584                 198.625                200      0.6875
 585                 198.625                200      0.6875
 586                 198.625                200      0.6875
 587                 198.688                200      0.65625
 588                 198.625                200      0.6875
 589                 198.625                200      0.6875
 590                 198.688                200      0.65625
 591                 198.625                200      0.6875
 592                 198.625                200      0.6875
 593                 198.688                200      0.65625
 594                 198.625                200      0.6875
 595                 198.625                200      0.6875
 596                 198.625                200      0.6875
 597                 198.688                200      0.65625
 598                 198.625                200      0.6875
 599                 198.625                200      0.6875
 600                 198.688                200      0.65625
 601                 198.625                200      0.6875
 602                 198.625                200      0.6875
 603                 198.688                200      0.65625
 604                 198.625                200      0.6875
 605                 198.625                200      0.6875
 606                 198.688                200      0.65625
 607                 198.625                200      0.6875
 608                 198.625                200      0.6875
 609                 198.625                200      0.6875
 610                 198.688                200      0.65625
 611                 198.625                200      0.6875
 612                 198.625                200      0.6875
 613                 198.688                200      0.65625
 614                 198.625                200      0.6875
 615                 198.625                200      0.6875
 616                 198.688                200      0.65625
 617                 198.625                200      0.6875
 618                 198.625                200      0.6875
 619                 198.688                200      0.65625
 620                 198.625                200      0.6875
 621                 198.625                200      0.6875
 622                 198.625                200      0.6875
 623                 198.562                200      0.71875
 624                 198.5                  200      0.75
 625                 198.5                  200      0.75
 626                 198.562                200      0.71875
 627                 198.5                  200      0.75
 628                 198.5                  200      0.75
 629                 198.562                200      0.71875
 630                 198.5                  200      0.75
 631                 198.5                  200      0.75
 632                 198.562                200      0.71875
 633                 198.5                  200      0.75
 634                 198.5                  200      0.75
 635                 198.562                200      0.71875
 636                 198.5                  200      0.75
 637                 198.5                  200      0.75
 638                 198.562                200      0.71875
 639                 198.5                  200      0.75
 640                 198.5                  200      0.75
 641                 198.562                200      0.71875
 642                 198.5                  200      0.75
 643                 198.5                  200      0.75
 644                 198.562                200      0.71875
 645                 198.5                  200      0.75
 646                 198.5                  200      0.75
 647                 198.562                200      0.71875
 648                 198.5                  200      0.75
 649                 198.5                  200      0.75
 650                 198.562                200      0.71875
 651                 198.5                  200      0.75
 652                 198.5                  200      0.75
 653                 198.5                  200      0.75
 654                 198.562                200      0.71875
 655                 198.5                  200      0.75
 656                 198.5                  200      0.75
 657                 198.562                200      0.71875
 658                 198.5                  200      0.75
 659                 198.5                  200      0.75
 660                 198.562                200      0.71875
 661                 198.5                  200      0.75
 662                 198.5                  200      0.75
 663                 198.562                200      0.71875
 664                 198.5                  200      0.75
 665                 198.5                  200      0.75
 666                 198.562                200      0.71875
 667                 198.5                  200      0.75
 668                 198.5                  200      0.75
 669                 198.562                200      0.71875
 670                 198.5                  200      0.75
 671                 198.5                  200      0.75
 672                 198.562                200      0.71875
 673                 198.5                  200      0.75
 674                 198.5                  200      0.75
 675                 198.562                200      0.71875
 676                 198.5                  200      0.75
 677                 198.5                  200      0.75
 678                 198.562                200      0.71875
 679                 198.5                  200      0.75
 680                 198.5                  200      0.75
 681                 198.562                200      0.71875
 682                 198.5                  200      0.75
 683                 198.5                  200      0.75
 684                 198.562                200      0.71875
 685                 198.5                  200      0.75
 686                 198.5                  200      0.75
 687                 198.5                  200      0.75
 688                 198.562                200      0.71875
 689                 198.5                  200      0.75
 690                 198.5                  200      0.75
 691                 198.562                200      0.71875
 692                 198.5                  200      0.75
 693                 198.5                  200      0.75
 694                 198.562                200      0.71875
 695                 198.5                  200      0.75
 696                 198.5                  200      0.75
 697                 198.562                200      0.71875
 698                 198.5                  200      0.75
 699                 198.5                  200      0.75
 700                 198.562                200      0.71875
 701                 198.5                  200      0.75
 702                 198.5                  200      0.75
 703                 198.562                200      0.71875
 704                 198.5                  200      0.75
 705                 198.5                  200      0.75
 706                 198.562                200      0.71875
 707                 198.5                  200      0.75
 708                 198.5                  200      0.75
 709                 198.562                200      0.71875
 710                 198.5                  200      0.75
 711                 198.5                  200      0.75
 712                 198.562                200      0.71875
 713                 198.5                  200      0.75
 714                 198.5                  200      0.75
 715                 198.562                200      0.71875
 716                 198.5                  200      0.75
 717                 198.5                  200      0.75
 718                 198.562                200      0.71875
 719                 198.5                  200      0.75
 720                 198.5                  200      0.75
 721                 198.5                  200      0.75
 722                 198.562                200      0.71875
 723                 198.5                  200      0.75
 724                 198.5                  200      0.75
 725                 198.562                200      0.71875
 726                 198.5                  200      0.75
 727                 198.5                  200      0.75
 728                 198.562                200      0.71875
 729                 198.5                  200      0.75
 730                 198.5                  200      0.75
 731                 198.562                200      0.71875
 732                 198.5                  200      0.75
 733                 198.5                  200      0.75
 734                 198.562                200      0.71875
 735                 198.5                  200      0.75
 736                 198.5                  200      0.75
 737                 198.562                200      0.71875
 738                 198.5                  200      0.75
 739                 198.5                  200      0.75
 740                 198.562                200      0.71875
 741                 198.5                  200      0.75
 742                 198.5                  200      0.75
 743                 198.562                200      0.71875
 744                 198.5                  200      0.75
 745                 198.5                  200      0.75
 746                 198.562                200      0.71875
 747                 198.5                  200      0.75
 748                 198.5                  200      0.75
 749                 198.562                200      0.71875
 750                 198.5                  200      0.75
 751                 198.5                  200      0.75
 752                 198.562                200      0.71875
 753                 198.5                  200      0.75
 754                 198.5                  200      0.75
 755                 198.562                200      0.71875
 756                 198.5                  200      0.75
 757                 198.5                  200      0.75
 758                 198.5                  200      0.75
 759                 198.562                200      0.71875
 760                 198.5                  200      0.75
 761                 198.5                  200      0.75
 762                 198.562                200      0.71875
 763                 198.5                  200      0.75
 764                 198.5                  200      0.75
 765                 198.562                200      0.71875
 766                 198.5                  200      0.75
 767                 198.5                  200      0.75
 768                 198.562                200      0.71875
 769                 198.5                  200      0.75
 770                 198.5                  200      0.75
 771                 198.562                200      0.71875
 772                 198.5                  200      0.75
 773                 198.625                200      0.6875
 774                 198.688                200      0.65625
 775                 198.625                200      0.6875
 776                 198.625                200      0.6875
 777                 198.688                200      0.65625
 778                 198.625                200      0.6875
 779                 198.625                200      0.6875
 780                 198.625                200      0.6875
 781                 198.688                200      0.65625
 782                 198.625                200      0.6875
 783                 198.625                200      0.6875
 784                 198.688                200      0.65625
 785                 198.625                200      0.6875
 786                 198.625                200      0.6875
 787                 198.688                200      0.65625
 788                 198.625                200      0.6875
 789                 198.625                200      0.6875
 790                 198.688                200      0.65625
 791                 198.625                200      0.6875
 792                 198.625                200      0.6875
 793                 198.625                200      0.6875
 794                 198.688                200      0.65625
 795                 198.625                200      0.6875
 796                 198.625                200      0.6875
 797                 198.688                200      0.65625
 798                 198.625                200      0.6875
 799                 198.625                200      0.6875
 800                 198.688                200      0.65625
 801                 198.625                200      0.6875
 802                 198.625                200      0.6875
 803                 198.688                200      0.65625
 804                 198.625                200      0.6875
 805                 198.625                200      0.6875
 806                 198.625                200      0.6875
 807                 198.688                200      0.65625
 808                 198.625                200      0.6875
 809                 198.625                200      0.6875
 810                 198.688                200      0.65625
 811                 198.625                200      0.6875
 812                 198.625                200      0.6875
 813                 198.688                200      0.65625
 814                 198.625                200      0.6875
 815                 198.625                200      0.6875
 816                 198.625                200      0.6875
 817                 198.688                200      0.65625
 818                 198.625                200      0.6875
 819                 198.625                200      0.6875
 820                 198.688                200      0.65625
 821                 198.625                200      0.6875
 822                 198.625                200      0.6875
 823                 198.562                200      0.71875
 824                 198.5                  200      0.75
 825                 198.5                  200      0.75
 826                 198.562                200      0.71875
 827                 198.5                  200      0.75
 828                 198.5                  200      0.75
 829                 198.562                200      0.71875
 830                 198.5                  200      0.75
 831                 198.5                  200      0.75
 832                 198.562                200      0.71875
 833                 198.5                  200      0.75
 834                 198.5                  200      0.75
 835                 198.562                200      0.71875
 836                 198.5                  200      0.75
 837                 198.5                  200      0.75
 838                 198.562                200      0.71875
 839                 198.5                  200      0.75
 840                 198.5                  200      0.75
 841                 198.5                  200      0.75
 842                 198.562                200      0.71875
 843                 198.5                  200      0.75
 844                 198.5                  200      0.75
 845                 198.562                200      0.71875
 846                 198.5                  200      0.75
 847                 198.5                  200      0.75
 848                 198.562                200      0.71875
 849                 198.5                  200      0.75
 850                 198.5                  200      0.75
 851                 198.562                200      0.71875
 852                 198.5                  200      0.75
 853                 198.5                  200      0.75
 854                 198.562                200      0.71875
 855                 198.5                  200      0.75
 856                 198.5                  200      0.75
 857                 198.562                200      0.71875
 858                 198.5                  200      0.75
 859                 198.5                  200      0.75
 860                 198.562                200      0.71875
 861                 198.5                  200      0.75
 862                 198.5                  200      0.75
 863                 198.562                200      0.71875
 864                 198.5                  200      0.75
 865                 198.5                  200      0.75
 866                 198.562                200      0.71875
 867                 198.5                  200      0.75
 868                 198.5                  200      0.75
 869                 198.562                200      0.71875
 870                 198.5                  200      0.75
 871                 198.5                  200      0.75
 872                 198.562                200      0.71875
 873                 198.5                  200      0.75
 874                 198.5                  200      0.75
 875                 198.5                  200      0.75
 876                 198.562                200      0.71875
 877                 198.5                  200      0.75
 878                 198.5                  200      0.75
 879                 198.562                200      0.71875
 880                 198.5                  200      0.75
 881                 198.5                  200      0.75
 882                 198.562                200      0.71875
 883                 198.5                  200      0.75
 884                 198.5                  200      0.75
 885                 198.562                200      0.71875
 886                 198.5                  200      0.75
 887                 198.5                  200      0.75
 888                 198.562                200      0.71875
 889                 198.5                  200      0.75
 890                 198.5                  200      0.75
 891                 198.562                200      0.71875
 892                 198.5                  200      0.75
 893                 198.5                  200      0.75
 894                 198.562                200      0.71875
 895                 198.5                  200      0.75
 896                 198.5                  200      0.75
 897                 198.562                200      0.71875
 898                 198.5                  200      0.75
 899                 198.5                  200      0.75
 900                 198.562                200      0.71875
 901                 198.5                  200      0.75
 902                 198.5                  200      0.75
 903                 198.562                200      0.71875
 904                 198.5                  200      0.75
 905                 198.5                  200      0.75
 906                 198.562                200      0.71875
 907                 198.5                  200      0.75
 908                 198.5                  200      0.75
 909                 198.5                  200      0.75
 910                 198.562                200      0.71875
 911                 198.5                  200      0.75
 912                 198.5                  200      0.75
 913                 198.562                200      0.71875
 914                 198.5                  200      0.75
 915                 198.5                  200      0.75
 916                 198.562                200      0.71875
 917                 198.5                  200      0.75
 918                 198.5                  200      0.75
 919                 198.562                200      0.71875
 920                 198.5                  200      0.75
 921                 198.5                  200      0.75
 922                 198.562                200      0.71875
 923                 198.625                200      0.6875
 924                 198.625                200      0.6875
 925                 198.688                200      0.65625
 926                 198.625                200      0.6875
 927                 198.625                200      0.6875
