        Measured Period [us]    Set Period [us]    Error [%]
  88                 99.3125                100       0.6875
  89                 99.3125                100       0.6875
  90                 99.375                 100       0.625
  91                 99.3125                100       0.6875
  92                 99.3125                100       0.6875
  93                 99.3125                100       0.6875
  94                 99.3125                100       0.6875
  95                 99.3125                100       0.6875
  96                 99.3125                100       0.6875
  97                 99.375                 100       0.625
  98                 99.3125                100       0.6875
  99                 99.3125                100       0.6875
 100                 99.3125                100       0.6875
 101                 99.3125                100       0.6875
 102                 99.3125                100       0.6875
 103                 99.3125                100       0.6875
 104                 99.375                 100       0.625
 105                 99.3125                100       0.6875
 106                 99.3125                100       0.6875
 107                 99.3125                100       0.6875
 108                 99.3125                100       0.6875
 109                 99.3125                100       0.6875
 110                 99.375                 100       0.625
 111                 99.3125                100       0.6875
 112                 99.3125                100       0.6875
 113                 99.3125                100       0.6875
 114                 99.3125                100       0.6875
 115                 99.3125                100       0.6875
 116                 99.3125                100       0.6875
 117                 99.375                 100       0.625
 118                 99.3125                100       0.6875
 119                 99.3125                100       0.6875
 120                 99.3125                100       0.6875
 121                 99.3125                100       0.6875
 122                 99.3125                100       0.6875
 123                 99.375                 100       0.625
 124                 99.3125                100       0.6875
 125                 99.3125                100       0.6875
 126                 99.3125                100       0.6875
 127                 99.3125                100       0.6875
 128                 99.3125                100       0.6875
 129                 99.3125                100       0.6875
 130                 99.375                 100       0.625
 131                 99.3125                100       0.6875
 132                 99.3125                100       0.6875
 133                 99.3125                100       0.6875
 134                 99.3125                100       0.6875
 135                 99.3125                100       0.6875
 136                 99.375                 100       0.625
 137                 99.3125                100       0.6875
 138                 99.3125                100       0.6875
 139                 99.3125                100       0.6875
 140                 99.3125                100       0.6875
 141                 99.3125                100       0.6875
 142                 99.3125                100       0.6875
 143                 99.375                 100       0.625
 144                 99.3125                100       0.6875
 145                 99.3125                100       0.6875
 146                 99.3125                100       0.6875
 147                 99.3125                100       0.6875
 148                 99.3125                100       0.6875
 149                 99.375                 100       0.625
 150                 99.5                   100       0.5
 151                 99.5                   100       0.5
 152                 99.5                   100       0.5
 153                 99.5                   100       0.5
 154                 99.5                   100       0.5
 155                 99.5                   100       0.5
 156                 99.5                   100       0.5
 157                 99.5625                100       0.4375
 158                 99.5                   100       0.5
 159                 99.5                   100       0.5
 160                 99.5                   100       0.5
 161                 99.5                   100       0.5
 162                 99.5                   100       0.5
 163                 99.5                   100       0.5
 164                 99.5                   100       0.5
 165                 99.5625                100       0.4375
 166                 99.5                   100       0.5
 167                 99.5                   100       0.5
 168                 99.5                   100       0.5
 169                 99.5                   100       0.5
 170                 99.5                   100       0.5
 171                 99.5                   100       0.5
 172                 99.5                   100       0.5
 173                 99.5625                100       0.4375
 174                 99.5                   100       0.5
 175                 99.5                   100       0.5
 176                 99.5                   100       0.5
 177                 99.5                   100       0.5
 178                 99.5                   100       0.5
 179                 99.5                   100       0.5
 180                 99.5                   100       0.5
 181                 99.5625                100       0.4375
 182                 99.5                   100       0.5
 183                 99.5                   100       0.5
 184                 99.5                   100       0.5
 185                 99.5                   100       0.5
 186                 99.5                   100       0.5
 187                 99.5                   100       0.5
 188                 99.5                   100       0.5
 189                 99.5625                100       0.4375
 190                 99.5                   100       0.5
 191                 99.5                   100       0.5
 192                 99.5                   100       0.5
 193                 99.5                   100       0.5
 194                 99.5                   100       0.5
 195                 99.5                   100       0.5
 196                 99.5                   100       0.5
 197                 99.5625                100       0.4375
 198                 99.5                   100       0.5
 199                 99.5                   100       0.5
 200                 99.25                  100       0.75
 201                 99.25                  100       0.75
 202                 99.25                  100       0.75
 203                 99.25                  100       0.75
 204                 99.3125                100       0.6875
 205                 99.25                  100       0.75
 206                 99.25                  100       0.75
 207                 99.25                  100       0.75
 208                 99.25                  100       0.75
 209                 99.25                  100       0.75
 210                 99.3125                100       0.6875
 211                 99.25                  100       0.75
 212                 99.25                  100       0.75
 213                 99.25                  100       0.75
 214                 99.25                  100       0.75
 215                 99.25                  100       0.75
 216                 99.3125                100       0.6875
 217                 99.25                  100       0.75
 218                 99.25                  100       0.75
 219                 99.25                  100       0.75
 220                 99.25                  100       0.75
 221                 99.25                  100       0.75
 222                 99.3125                100       0.6875
 223                 99.25                  100       0.75
 224                 99.25                  100       0.75
 225                 99.25                  100       0.75
 226                 99.25                  100       0.75
 227                 99.25                  100       0.75
 228                 99.25                  100       0.75
 229                 99.3125                100       0.6875
 230                 99.25                  100       0.75
 231                 99.25                  100       0.75
 232                 99.25                  100       0.75
 233                 99.25                  100       0.75
 234                 99.25                  100       0.75
 235                 99.3125                100       0.6875
 236                 99.25                  100       0.75
 237                 99.25                  100       0.75
 238                 99.25                  100       0.75
 239                 99.25                  100       0.75
 240                 99.25                  100       0.75
 241                 99.3125                100       0.6875
 242                 99.25                  100       0.75
 243                 99.25                  100       0.75
 244                 99.25                  100       0.75
 245                 99.25                  100       0.75
 246                 99.25                  100       0.75
 247                 99.3125                100       0.6875
 248                 99.25                  100       0.75
 249                 99.25                  100       0.75
 250                 99.3125                100       0.6875
 251                 99.3125                100       0.6875
 252                 99.3125                100       0.6875
 253                 99.3125                100       0.6875
 254                 99.375                 100       0.625
 255                 99.3125                100       0.6875
 256                 99.3125                100       0.6875
 257                 99.3125                100       0.6875
 258                 99.3125                100       0.6875
 259                 99.3125                100       0.6875
 260                 99.375                 100       0.625
 261                 99.3125                100       0.6875
 262                 99.3125                100       0.6875
 263                 99.3125                100       0.6875
 264                 99.3125                100       0.6875
 265                 99.3125                100       0.6875
 266                 99.3125                100       0.6875
 267                 99.375                 100       0.625
 268                 99.3125                100       0.6875
 269                 99.3125                100       0.6875
 270                 99.3125                100       0.6875
 271                 99.3125                100       0.6875
 272                 99.3125                100       0.6875
 273                 99.3125                100       0.6875
 274                 99.375                 100       0.625
 275                 99.3125                100       0.6875
 276                 99.3125                100       0.6875
 277                 99.3125                100       0.6875
 278                 99.3125                100       0.6875
 279                 99.3125                100       0.6875
 280                 99.375                 100       0.625
 281                 99.3125                100       0.6875
 282                 99.3125                100       0.6875
 283                 99.3125                100       0.6875
 284                 99.3125                100       0.6875
 285                 99.3125                100       0.6875
 286                 99.3125                100       0.6875
 287                 99.375                 100       0.625
 288                 99.3125                100       0.6875
 289                 99.3125                100       0.6875
 290                 99.3125                100       0.6875
 291                 99.3125                100       0.6875
 292                 99.3125                100       0.6875
 293                 99.375                 100       0.625
 294                 99.3125                100       0.6875
 295                 99.3125                100       0.6875
 296                 99.3125                100       0.6875
 297                 99.3125                100       0.6875
 298                 99.3125                100       0.6875
 299                 99.3125                100       0.6875
 300                 99.375                 100       0.625
 301                 99.3125                100       0.6875
 302                 99.3125                100       0.6875
 303                 99.3125                100       0.6875
 304                 99.3125                100       0.6875
 305                 99.3125                100       0.6875
 306                 99.3125                100       0.6875
 307                 99.375                 100       0.625
 308                 99.3125                100       0.6875
 309                 99.3125                100       0.6875
 310                 99.3125                100       0.6875
 311                 99.3125                100       0.6875
 312                 99.3125                100       0.6875
 313                 99.375                 100       0.625
 314                 99.3125                100       0.6875
 315                 99.3125                100       0.6875
 316                 99.3125                100       0.6875
 317                 99.3125                100       0.6875
 318                 99.3125                100       0.6875
 319                 99.3125                100       0.6875
 320                 99.375                 100       0.625
 321                 99.3125                100       0.6875
 322                 99.3125                100       0.6875
 323                 99.3125                100       0.6875
 324                 99.3125                100       0.6875
 325                 99.3125                100       0.6875
 326                 99.375                 100       0.625
 327                 99.3125                100       0.6875
 328                 99.3125                100       0.6875
 329                 99.3125                100       0.6875
 330                 99.3125                100       0.6875
 331                 99.3125                100       0.6875
 332                 99.3125                100       0.6875
 333                 99.375                 100       0.625
 334                 99.3125                100       0.6875
 335                 99.3125                100       0.6875
 336                 99.3125                100       0.6875
 337                 99.3125                100       0.6875
 338                 99.3125                100       0.6875
 339                 99.375                 100       0.625
 340                 99.3125                100       0.6875
 341                 99.3125                100       0.6875
 342                 99.3125                100       0.6875
 343                 99.3125                100       0.6875
 344                 99.3125                100       0.6875
 345                 99.3125                100       0.6875
 346                 99.375                 100       0.625
 347                 99.3125                100       0.6875
 348                 99.3125                100       0.6875
 349                 99.3125                100       0.6875
 350                 99.3125                100       0.6875
 351                 99.3125                100       0.6875
 352                 99.3125                100       0.6875
 353                 99.375                 100       0.625
 354                 99.3125                100       0.6875
 355                 99.3125                100       0.6875
 356                 99.3125                100       0.6875
 357                 99.3125                100       0.6875
 358                 99.3125                100       0.6875
 359                 99.375                 100       0.625
 360                 99.3125                100       0.6875
 361                 99.3125                100       0.6875
 362                 99.3125                100       0.6875
 363                 99.3125                100       0.6875
 364                 99.3125                100       0.6875
 365                 99.3125                100       0.6875
 366                 99.375                 100       0.625
 367                 99.3125                100       0.6875
 368                 99.3125                100       0.6875
 369                 99.3125                100       0.6875
 370                 99.3125                100       0.6875
 371                 99.3125                100       0.6875
 372                 99.375                 100       0.625
 373                 99.3125                100       0.6875
 374                 99.3125                100       0.6875
 375                 99.3125                100       0.6875
 376                 99.3125                100       0.6875
 377                 99.3125                100       0.6875
 378                 99.3125                100       0.6875
 379                 99.375                 100       0.625
 380                 99.3125                100       0.6875
 381                 99.3125                100       0.6875
 382                 99.3125                100       0.6875
 383                 99.3125                100       0.6875
 384                 99.3125                100       0.6875
 385                 99.3125                100       0.6875
 386                 99.375                 100       0.625
 387                 99.3125                100       0.6875
 388                 99.3125                100       0.6875
 389                 99.3125                100       0.6875
 390                 99.3125                100       0.6875
 391                 99.3125                100       0.6875
 392                 99.375                 100       0.625
 393                 99.3125                100       0.6875
 394                 99.3125                100       0.6875
 395                 99.3125                100       0.6875
 396                 99.3125                100       0.6875
 397                 99.3125                100       0.6875
 398                 99.3125                100       0.6875
 399                 99.375                 100       0.625
 400                 99.3125                100       0.6875
 401                 99.3125                100       0.6875
 402                 99.3125                100       0.6875
 403                 99.3125                100       0.6875
 404                 99.3125                100       0.6875
 405                 99.375                 100       0.625
 406                 99.3125                100       0.6875
 407                 99.3125                100       0.6875
 408                 99.3125                100       0.6875
 409                 99.3125                100       0.6875
 410                 99.3125                100       0.6875
 411                 99.3125                100       0.6875
 412                 99.375                 100       0.625
 413                 99.3125                100       0.6875
 414                 99.3125                100       0.6875
 415                 99.3125                100       0.6875
 416                 99.3125                100       0.6875
 417                 99.3125                100       0.6875
 418                 99.375                 100       0.625
 419                 99.3125                100       0.6875
 420                 99.3125                100       0.6875
 421                 99.3125                100       0.6875
 422                 99.3125                100       0.6875
 423                 99.3125                100       0.6875
 424                 99.3125                100       0.6875
 425                 99.375                 100       0.625
 426                 99.3125                100       0.6875
 427                 99.3125                100       0.6875
 428                 99.3125                100       0.6875
 429                 99.3125                100       0.6875
 430                 99.3125                100       0.6875
 431                 99.3125                100       0.6875
 432                 99.375                 100       0.625
 433                 99.3125                100       0.6875
 434                 99.3125                100       0.6875
 435                 99.3125                100       0.6875
 436                 99.3125                100       0.6875
 437                 99.3125                100       0.6875
 438                 99.375                 100       0.625
 439                 99.3125                100       0.6875
 440                 99.3125                100       0.6875
 441                 99.3125                100       0.6875
 442                 99.3125                100       0.6875
 443                 99.3125                100       0.6875
 444                 99.3125                100       0.6875
 445                 99.375                 100       0.625
 446                 99.3125                100       0.6875
 447                 99.3125                100       0.6875
 448                 99.3125                100       0.6875
 449                 99.3125                100       0.6875
 450                 99.3125                100       0.6875
 451                 99.375                 100       0.625
 452                 99.3125                100       0.6875
 453                 99.3125                100       0.6875
 454                 99.3125                100       0.6875
 455                 99.3125                100       0.6875
 456                 99.3125                100       0.6875
 457                 99.3125                100       0.6875
 458                 99.375                 100       0.625
 459                 99.3125                100       0.6875
 460                 99.3125                100       0.6875
 461                 99.3125                100       0.6875
 462                 99.3125                100       0.6875
 463                 99.3125                100       0.6875
 464                 99.375                 100       0.625
 465                 99.3125                100       0.6875
 466                 99.3125                100       0.6875
 467                 99.3125                100       0.6875
 468                 99.3125                100       0.6875
 469                 99.3125                100       0.6875
 470                 99.3125                100       0.6875
 471                 99.375                 100       0.625
 472                 99.3125                100       0.6875
 473                 99.3125                100       0.6875
 474                 99.3125                100       0.6875
 475                 99.3125                100       0.6875
 476                 99.3125                100       0.6875
 477                 99.3125                100       0.6875
 478                 99.375                 100       0.625
 479                 99.3125                100       0.6875
 480                 99.3125                100       0.6875
 481                 99.3125                100       0.6875
 482                 99.3125                100       0.6875
 483                 99.3125                100       0.6875
 484                 99.375                 100       0.625
 485                 99.3125                100       0.6875
 486                 99.3125                100       0.6875
 487                 99.3125                100       0.6875
 488                 99.3125                100       0.6875
 489                 99.3125                100       0.6875
 490                 99.3125                100       0.6875
 491                 99.375                 100       0.625
 492                 99.3125                100       0.6875
 493                 99.3125                100       0.6875
 494                 99.3125                100       0.6875
 495                 99.3125                100       0.6875
 496                 99.3125                100       0.6875
 497                 99.375                 100       0.625
 498                 99.3125                100       0.6875
 499                 99.3125                100       0.6875
 500                 99.3125                100       0.6875
 501                 99.3125                100       0.6875
 502                 99.3125                100       0.6875
 503                 99.3125                100       0.6875
 504                 99.375                 100       0.625
 505                 99.3125                100       0.6875
 506                 99.3125                100       0.6875
 507                 99.3125                100       0.6875
 508                 99.3125                100       0.6875
 509                 99.3125                100       0.6875
 510                 99.375                 100       0.625
 511                 99.3125                100       0.6875
 512                 99.3125                100       0.6875
 513                 99.3125                100       0.6875
 514                 99.3125                100       0.6875
 515                 99.3125                100       0.6875
 516                 99.3125                100       0.6875
 517                 99.375                 100       0.625
 518                 99.3125                100       0.6875
 519                 99.3125                100       0.6875
 520                 99.3125                100       0.6875
 521                 99.3125                100       0.6875
 522                 99.3125                100       0.6875
 523                 99.375                 100       0.625
 524                 99.3125                100       0.6875
 525                 99.3125                100       0.6875
 526                 99.3125                100       0.6875
 527                 99.3125                100       0.6875
 528                 99.3125                100       0.6875
 529                 99.3125                100       0.6875
 530                 99.375                 100       0.625
 531                 99.3125                100       0.6875
 532                 99.3125                100       0.6875
 533                 99.3125                100       0.6875
 534                 99.3125                100       0.6875
 535                 99.3125                100       0.6875
 536                 99.3125                100       0.6875
 537                 99.375                 100       0.625
 538                 99.3125                100       0.6875
 539                 99.3125                100       0.6875
 540                 99.3125                100       0.6875
 541                 99.3125                100       0.6875
 542                 99.3125                100       0.6875
 543                 99.375                 100       0.625
 544                 99.3125                100       0.6875
 545                 99.3125                100       0.6875
 546                 99.3125                100       0.6875
 547                 99.3125                100       0.6875
 548                 99.3125                100       0.6875
 549                 99.3125                100       0.6875
 550                 99.4375                100       0.5625
 551                 99.375                 100       0.625
 552                 99.375                 100       0.625
 553                 99.375                 100       0.625
 554                 99.375                 100       0.625
 555                 99.375                 100       0.625
 556                 99.375                 100       0.625
 557                 99.4375                100       0.5625
 558                 99.375                 100       0.625
 559                 99.375                 100       0.625
 560                 99.375                 100       0.625
 561                 99.375                 100       0.625
 562                 99.375                 100       0.625
 563                 99.375                 100       0.625
 564                 99.4375                100       0.5625
 565                 99.375                 100       0.625
 566                 99.375                 100       0.625
 567                 99.375                 100       0.625
 568                 99.375                 100       0.625
 569                 99.375                 100       0.625
 570                 99.375                 100       0.625
 571                 99.4375                100       0.5625
 572                 99.375                 100       0.625
 573                 99.375                 100       0.625
 574                 99.375                 100       0.625
 575                 99.375                 100       0.625
 576                 99.375                 100       0.625
 577                 99.375                 100       0.625
 578                 99.4375                100       0.5625
 579                 99.375                 100       0.625
 580                 99.375                 100       0.625
 581                 99.375                 100       0.625
 582                 99.375                 100       0.625
 583                 99.375                 100       0.625
 584                 99.4375                100       0.5625
 585                 99.375                 100       0.625
 586                 99.375                 100       0.625
 587                 99.375                 100       0.625
 588                 99.375                 100       0.625
 589                 99.375                 100       0.625
 590                 99.375                 100       0.625
 591                 99.4375                100       0.5625
 592                 99.375                 100       0.625
 593                 99.375                 100       0.625
 594                 99.375                 100       0.625
 595                 99.375                 100       0.625
 596                 99.375                 100       0.625
 597                 99.375                 100       0.625
 598                 99.4375                100       0.5625
 599                 99.375                 100       0.625
 600                 99.3125                100       0.6875
 601                 99.3125                100       0.6875
 602                 99.3125                100       0.6875
 603                 99.3125                100       0.6875
 604                 99.3125                100       0.6875
 605                 99.375                 100       0.625
 606                 99.3125                100       0.6875
 607                 99.3125                100       0.6875
 608                 99.3125                100       0.6875
 609                 99.3125                100       0.6875
 610                 99.3125                100       0.6875
 611                 99.3125                100       0.6875
 612                 99.375                 100       0.625
 613                 99.3125                100       0.6875
 614                 99.3125                100       0.6875
 615                 99.3125                100       0.6875
 616                 99.3125                100       0.6875
 617                 99.3125                100       0.6875
 618                 99.375                 100       0.625
 619                 99.3125                100       0.6875
 620                 99.3125                100       0.6875
 621                 99.3125                100       0.6875
 622                 99.3125                100       0.6875
 623                 99.3125                100       0.6875
 624                 99.3125                100       0.6875
 625                 99.375                 100       0.625
 626                 99.3125                100       0.6875
 627                 99.3125                100       0.6875
 628                 99.3125                100       0.6875
 629                 99.3125                100       0.6875
 630                 99.3125                100       0.6875
 631                 99.375                 100       0.625
 632                 99.3125                100       0.6875
 633                 99.3125                100       0.6875
 634                 99.3125                100       0.6875
 635                 99.3125                100       0.6875
 636                 99.3125                100       0.6875
 637                 99.3125                100       0.6875
 638                 99.375                 100       0.625
 639                 99.3125                100       0.6875
 640                 99.3125                100       0.6875
 641                 99.3125                100       0.6875
 642                 99.3125                100       0.6875
 643                 99.3125                100       0.6875
 644                 99.3125                100       0.6875
 645                 99.375                 100       0.625
 646                 99.3125                100       0.6875
 647                 99.3125                100       0.6875
 648                 99.3125                100       0.6875
 649                 99.3125                100       0.6875
 650                 99.3125                100       0.6875
 651                 99.375                 100       0.625
 652                 99.3125                100       0.6875
 653                 99.3125                100       0.6875
 654                 99.3125                100       0.6875
 655                 99.3125                100       0.6875
 656                 99.3125                100       0.6875
 657                 99.3125                100       0.6875
 658                 99.375                 100       0.625
 659                 99.3125                100       0.6875
 660                 99.3125                100       0.6875
 661                 99.3125                100       0.6875
 662                 99.3125                100       0.6875
 663                 99.3125                100       0.6875
 664                 99.375                 100       0.625
 665                 99.3125                100       0.6875
 666                 99.3125                100       0.6875
 667                 99.3125                100       0.6875
 668                 99.3125                100       0.6875
 669                 99.3125                100       0.6875
 670                 99.3125                100       0.6875
 671                 99.375                 100       0.625
 672                 99.3125                100       0.6875
 673                 99.3125                100       0.6875
 674                 99.3125                100       0.6875
 675                 99.3125                100       0.6875
 676                 99.3125                100       0.6875
 677                 99.3125                100       0.6875
 678                 99.375                 100       0.625
 679                 99.3125                100       0.6875
 680                 99.3125                100       0.6875
 681                 99.3125                100       0.6875
 682                 99.3125                100       0.6875
 683                 99.3125                100       0.6875
 684                 99.375                 100       0.625
 685                 99.3125                100       0.6875
 686                 99.3125                100       0.6875
 687                 99.3125                100       0.6875
 688                 99.3125                100       0.6875
 689                 99.3125                100       0.6875
 690                 99.3125                100       0.6875
 691                 99.375                 100       0.625
 692                 99.3125                100       0.6875
 693                 99.3125                100       0.6875
 694                 99.3125                100       0.6875
 695                 99.3125                100       0.6875
 696                 99.3125                100       0.6875
 697                 99.375                 100       0.625
 698                 99.3125                100       0.6875
 699                 99.3125                100       0.6875
 700                 99.3125                100       0.6875
 701                 99.3125                100       0.6875
 702                 99.3125                100       0.6875
 703                 99.3125                100       0.6875
 704                 99.375                 100       0.625
 705                 99.3125                100       0.6875
 706                 99.3125                100       0.6875
 707                 99.3125                100       0.6875
 708                 99.3125                100       0.6875
 709                 99.3125                100       0.6875
 710                 99.375                 100       0.625
 711                 99.3125                100       0.6875
 712                 99.3125                100       0.6875
 713                 99.3125                100       0.6875
 714                 99.3125                100       0.6875
 715                 99.3125                100       0.6875
 716                 99.3125                100       0.6875
 717                 99.375                 100       0.625
 718                 99.3125                100       0.6875
 719                 99.3125                100       0.6875
 720                 99.3125                100       0.6875
 721                 99.3125                100       0.6875
 722                 99.3125                100       0.6875
 723                 99.3125                100       0.6875
 724                 99.375                 100       0.625
 725                 99.3125                100       0.6875
 726                 99.3125                100       0.6875
 727                 99.3125                100       0.6875
 728                 99.3125                100       0.6875
 729                 99.3125                100       0.6875
 730                 99.375                 100       0.625
 731                 99.3125                100       0.6875
 732                 99.3125                100       0.6875
 733                 99.3125                100       0.6875
 734                 99.3125                100       0.6875
 735                 99.3125                100       0.6875
 736                 99.3125                100       0.6875
 737                 99.375                 100       0.625
 738                 99.3125                100       0.6875
 739                 99.3125                100       0.6875
 740                 99.3125                100       0.6875
 741                 99.3125                100       0.6875
 742                 99.3125                100       0.6875
 743                 99.375                 100       0.625
 744                 99.3125                100       0.6875
 745                 99.3125                100       0.6875
 746                 99.3125                100       0.6875
 747                 99.3125                100       0.6875
 748                 99.3125                100       0.6875
 749                 99.3125                100       0.6875
 750                 99.375                 100       0.625
 751                 99.3125                100       0.6875
 752                 99.3125                100       0.6875
 753                 99.3125                100       0.6875
 754                 99.3125                100       0.6875
 755                 99.3125                100       0.6875
 756                 99.3125                100       0.6875
 757                 99.375                 100       0.625
 758                 99.3125                100       0.6875
 759                 99.3125                100       0.6875
 760                 99.3125                100       0.6875
 761                 99.3125                100       0.6875
 762                 99.3125                100       0.6875
 763                 99.375                 100       0.625
 764                 99.3125                100       0.6875
 765                 99.3125                100       0.6875
 766                 99.3125                100       0.6875
 767                 99.3125                100       0.6875
 768                 99.3125                100       0.6875
 769                 99.3125                100       0.6875
 770                 99.375                 100       0.625
 771                 99.3125                100       0.6875
 772                 99.3125                100       0.6875
 773                 99.3125                100       0.6875
 774                 99.3125                100       0.6875
 775                 99.3125                100       0.6875
 776                 99.375                 100       0.625
 777                 99.3125                100       0.6875
 778                 99.3125                100       0.6875
 779                 99.3125                100       0.6875
 780                 99.3125                100       0.6875
 781                 99.3125                100       0.6875
 782                 99.3125                100       0.6875
 783                 99.375                 100       0.625
 784                 99.3125                100       0.6875
 785                 99.3125                100       0.6875
 786                 99.3125                100       0.6875
 787                 99.3125                100       0.6875
 788                 99.3125                100       0.6875
 789                 99.3125                100       0.6875
 790                 99.375                 100       0.625
 791                 99.3125                100       0.6875
 792                 99.3125                100       0.6875
 793                 99.3125                100       0.6875
 794                 99.3125                100       0.6875
 795                 99.3125                100       0.6875
 796                 99.375                 100       0.625
 797                 99.3125                100       0.6875
 798                 99.3125                100       0.6875
 799                 99.3125                100       0.6875
 800                 99.3125                100       0.6875
 801                 99.3125                100       0.6875
 802                 99.3125                100       0.6875
 803                 99.375                 100       0.625
 804                 99.3125                100       0.6875
 805                 99.3125                100       0.6875
 806                 99.3125                100       0.6875
 807                 99.3125                100       0.6875
 808                 99.3125                100       0.6875
 809                 99.375                 100       0.625
 810                 99.3125                100       0.6875
 811                 99.3125                100       0.6875
 812                 99.3125                100       0.6875
 813                 99.3125                100       0.6875
 814                 99.3125                100       0.6875
 815                 99.3125                100       0.6875
 816                 99.375                 100       0.625
 817                 99.3125                100       0.6875
 818                 99.3125                100       0.6875
 819                 99.3125                100       0.6875
 820                 99.3125                100       0.6875
 821                 99.3125                100       0.6875
 822                 99.3125                100       0.6875
 823                 99.375                 100       0.625
 824                 99.3125                100       0.6875
 825                 99.3125                100       0.6875
 826                 99.3125                100       0.6875
 827                 99.3125                100       0.6875
 828                 99.3125                100       0.6875
 829                 99.375                 100       0.625
 830                 99.3125                100       0.6875
 831                 99.3125                100       0.6875
 832                 99.3125                100       0.6875
 833                 99.3125                100       0.6875
 834                 99.3125                100       0.6875
 835                 99.3125                100       0.6875
 836                 99.375                 100       0.625
 837                 99.3125                100       0.6875
 838                 99.3125                100       0.6875
 839                 99.3125                100       0.6875
 840                 99.3125                100       0.6875
 841                 99.3125                100       0.6875
 842                 99.375                 100       0.625
 843                 99.3125                100       0.6875
 844                 99.3125                100       0.6875
 845                 99.3125                100       0.6875
 846                 99.3125                100       0.6875
 847                 99.3125                100       0.6875
 848                 99.3125                100       0.6875
 849                 99.375                 100       0.625
 850                 99.3125                100       0.6875
 851                 99.3125                100       0.6875
 852                 99.3125                100       0.6875
 853                 99.3125                100       0.6875
 854                 99.3125                100       0.6875
 855                 99.375                 100       0.625
 856                 99.3125                100       0.6875
 857                 99.3125                100       0.6875
 858                 99.3125                100       0.6875
 859                 99.3125                100       0.6875
 860                 99.3125                100       0.6875
 861                 99.3125                100       0.6875
 862                 99.375                 100       0.625
 863                 99.3125                100       0.6875
 864                 99.3125                100       0.6875
 865                 99.3125                100       0.6875
 866                 99.3125                100       0.6875
 867                 99.3125                100       0.6875
 868                 99.3125                100       0.6875
 869                 99.375                 100       0.625
 870                 99.3125                100       0.6875
 871                 99.3125                100       0.6875
 872                 99.3125                100       0.6875
 873                 99.3125                100       0.6875
 874                 99.3125                100       0.6875
 875                 99.375                 100       0.625
 876                 99.3125                100       0.6875
 877                 99.3125                100       0.6875
 878                 99.3125                100       0.6875
 879                 99.3125                100       0.6875
 880                 99.3125                100       0.6875
 881                 99.3125                100       0.6875
 882                 99.375                 100       0.625
 883                 99.3125                100       0.6875
 884                 99.3125                100       0.6875
