        Measured Period [us]    Set Period [us]    Error [%]
 121                 39.8125                 40      0.46875
 122                 39.875                  40      0.3125
 123                 39.8125                 40      0.46875
 124                 39.875                  40      0.3125
 125                 39.8125                 40      0.46875
 126                 39.875                  40      0.3125
 127                 39.8125                 40      0.46875
 128                 39.8125                 40      0.46875
 129                 39.875                  40      0.3125
 130                 39.8125                 40      0.46875
 131                 39.875                  40      0.3125
 132                 39.8125                 40      0.46875
 133                 39.875                  40      0.3125
 134                 39.8125                 40      0.46875
 135                 39.875                  40      0.3125
 136                 39.8125                 40      0.46875
 137                 39.8125                 40      0.46875
 138                 39.875                  40      0.3125
 139                 39.8125                 40      0.46875
 140                 39.875                  40      0.3125
 141                 39.8125                 40      0.46875
 142                 39.875                  40      0.3125
 143                 39.8125                 40      0.46875
 144                 39.875                  40      0.3125
 145                 39.8125                 40      0.46875
 146                 39.8125                 40      0.46875
 147                 39.875                  40      0.3125
 148                 39.8125                 40      0.46875
 149                 40.0625                 40     -0.15625
 150                 40                      40      0
 151                 40.0625                 40     -0.15625
 152                 40                      40      0
 153                 40                      40      0
 154                 40.0625                 40     -0.15625
 155                 40                      40      0
 156                 40.0625                 40     -0.15625
 157                 40                      40      0
 158                 40.0625                 40     -0.15625
 159                 40                      40      0
 160                 40                      40      0
 161                 40.0625                 40     -0.15625
 162                 40                      40      0
 163                 40.0625                 40     -0.15625
 164                 40                      40      0
 165                 40.0625                 40     -0.15625
 166                 40                      40      0
 167                 40                      40      0
 168                 40.0625                 40     -0.15625
 169                 40                      40      0
 170                 40.0625                 40     -0.15625
 171                 40                      40      0
 172                 40                      40      0
 173                 39.875                  40      0.3125
 174                 39.8125                 40      0.46875
 175                 39.875                  40      0.3125
 176                 39.8125                 40      0.46875
 177                 39.875                  40      0.3125
 178                 39.8125                 40      0.46875
 179                 39.875                  40      0.3125
 180                 39.8125                 40      0.46875
 181                 39.8125                 40      0.46875
 182                 39.875                  40      0.3125
 183                 39.8125                 40      0.46875
 184                 39.875                  40      0.3125
 185                 39.8125                 40      0.46875
 186                 39.875                  40      0.3125
 187                 39.8125                 40      0.46875
 188                 39.875                  40      0.3125
 189                 39.8125                 40      0.46875
 190                 39.8125                 40      0.46875
 191                 39.875                  40      0.3125
 192                 39.8125                 40      0.46875
 193                 39.875                  40      0.3125
 194                 39.8125                 40      0.46875
 195                 39.875                  40      0.3125
 196                 39.8125                 40      0.46875
 197                 39.875                  40      0.3125
 198                 39.8125                 40      0.46875
 199                 39.8125                 40      0.46875
 200                 39.875                  40      0.3125
 201                 39.8125                 40      0.46875
 202                 39.875                  40      0.3125
 203                 39.8125                 40      0.46875
 204                 39.875                  40      0.3125
 205                 39.8125                 40      0.46875
 206                 39.875                  40      0.3125
 207                 39.8125                 40      0.46875
 208                 39.8125                 40      0.46875
 209                 39.875                  40      0.3125
 210                 39.8125                 40      0.46875
 211                 39.875                  40      0.3125
 212                 39.8125                 40      0.46875
 213                 39.875                  40      0.3125
 214                 39.8125                 40      0.46875
 215                 39.875                  40      0.3125
 216                 39.8125                 40      0.46875
 217                 39.875                  40      0.3125
 218                 39.8125                 40      0.46875
 219                 39.8125                 40      0.46875
 220                 39.875                  40      0.3125
 221                 39.8125                 40      0.46875
 222                 39.875                  40      0.3125
 223                 39.8125                 40      0.46875
 224                 39.875                  40      0.3125
 225                 39.8125                 40      0.46875
 226                 39.875                  40      0.3125
 227                 39.8125                 40      0.46875
 228                 39.8125                 40      0.46875
 229                 39.875                  40      0.3125
 230                 39.8125                 40      0.46875
 231                 39.875                  40      0.3125
 232                 39.8125                 40      0.46875
 233                 39.875                  40      0.3125
 234                 39.8125                 40      0.46875
 235                 39.875                  40      0.3125
 236                 39.8125                 40      0.46875
 237                 39.8125                 40      0.46875
 238                 39.875                  40      0.3125
 239                 39.8125                 40      0.46875
 240                 39.875                  40      0.3125
 241                 39.8125                 40      0.46875
 242                 39.875                  40      0.3125
 243                 39.8125                 40      0.46875
 244                 39.875                  40      0.3125
 245                 39.8125                 40      0.46875
 246                 39.8125                 40      0.46875
 247                 39.875                  40      0.3125
 248                 40                      40      0
 249                 40.0625                 40     -0.15625
 250                 40                      40      0
 251                 40.0625                 40     -0.15625
 252                 40                      40      0
 253                 40                      40      0
 254                 40.0625                 40     -0.15625
 255                 40                      40      0
 256                 40.0625                 40     -0.15625
 257                 40                      40      0
 258                 40                      40      0
 259                 40.0625                 40     -0.15625
 260                 40                      40      0
 261                 40.0625                 40     -0.15625
 262                 40                      40      0
 263                 40.0625                 40     -0.15625
 264                 40                      40      0
 265                 40                      40      0
 266                 40.0625                 40     -0.15625
 267                 40                      40      0
 268                 40.0625                 40     -0.15625
 269                 40                      40      0
 270                 40.0625                 40     -0.15625
 271                 40                      40      0
 272                 40                      40      0
 273                 39.875                  40      0.3125
 274                 39.8125                 40      0.46875
 275                 39.875                  40      0.3125
 276                 39.8125                 40      0.46875
 277                 39.875                  40      0.3125
 278                 39.8125                 40      0.46875
 279                 39.8125                 40      0.46875
 280                 39.875                  40      0.3125
 281                 39.8125                 40      0.46875
 282                 39.875                  40      0.3125
 283                 39.8125                 40      0.46875
 284                 39.875                  40      0.3125
 285                 39.8125                 40      0.46875
 286                 39.875                  40      0.3125
 287                 39.8125                 40      0.46875
 288                 39.8125                 40      0.46875
 289                 39.875                  40      0.3125
 290                 39.8125                 40      0.46875
 291                 39.875                  40      0.3125
 292                 39.8125                 40      0.46875
 293                 39.875                  40      0.3125
 294                 39.8125                 40      0.46875
 295                 39.875                  40      0.3125
 296                 39.8125                 40      0.46875
 297                 39.8125                 40      0.46875
 298                 39.875                  40      0.3125
 299                 39.8125                 40      0.46875
 300                 39.875                  40      0.3125
 301                 39.8125                 40      0.46875
 302                 39.875                  40      0.3125
 303                 39.8125                 40      0.46875
 304                 39.875                  40      0.3125
 305                 39.8125                 40      0.46875
 306                 39.875                  40      0.3125
 307                 39.8125                 40      0.46875
 308                 39.8125                 40      0.46875
 309                 39.875                  40      0.3125
 310                 39.8125                 40      0.46875
 311                 39.875                  40      0.3125
 312                 39.8125                 40      0.46875
 313                 39.875                  40      0.3125
 314                 39.8125                 40      0.46875
 315                 39.875                  40      0.3125
 316                 39.8125                 40      0.46875
 317                 39.8125                 40      0.46875
 318                 39.875                  40      0.3125
 319                 39.8125                 40      0.46875
 320                 39.875                  40      0.3125
 321                 39.8125                 40      0.46875
 322                 39.875                  40      0.3125
 323                 39.8125                 40      0.46875
 324                 39.875                  40      0.3125
 325                 39.8125                 40      0.46875
 326                 39.8125                 40      0.46875
 327                 39.875                  40      0.3125
 328                 39.8125                 40      0.46875
 329                 39.875                  40      0.3125
 330                 39.8125                 40      0.46875
 331                 39.875                  40      0.3125
 332                 39.8125                 40      0.46875
 333                 39.875                  40      0.3125
 334                 39.8125                 40      0.46875
 335                 39.8125                 40      0.46875
 336                 39.875                  40      0.3125
 337                 39.8125                 40      0.46875
 338                 39.875                  40      0.3125
 339                 39.8125                 40      0.46875
 340                 39.875                  40      0.3125
 341                 39.8125                 40      0.46875
 342                 39.875                  40      0.3125
 343                 39.8125                 40      0.46875
 344                 39.8125                 40      0.46875
 345                 39.875                  40      0.3125
 346                 39.8125                 40      0.46875
 347                 39.875                  40      0.3125
 348                 39.8125                 40      0.46875
 349                 39.875                  40      0.3125
 350                 39.8125                 40      0.46875
 351                 39.875                  40      0.3125
 352                 39.8125                 40      0.46875
 353                 39.8125                 40      0.46875
 354                 39.875                  40      0.3125
 355                 39.8125                 40      0.46875
 356                 39.875                  40      0.3125
 357                 39.8125                 40      0.46875
 358                 39.875                  40      0.3125
 359                 39.8125                 40      0.46875
 360                 39.875                  40      0.3125
 361                 39.8125                 40      0.46875
 362                 39.8125                 40      0.46875
 363                 39.875                  40      0.3125
 364                 39.8125                 40      0.46875
 365                 39.875                  40      0.3125
 366                 39.8125                 40      0.46875
 367                 39.875                  40      0.3125
 368                 39.8125                 40      0.46875
 369                 39.875                  40      0.3125
 370                 39.8125                 40      0.46875
 371                 39.8125                 40      0.46875
 372                 39.875                  40      0.3125
 373                 40                      40      0
 374                 40.0625                 40     -0.15625
 375                 40                      40      0
 376                 40.0625                 40     -0.15625
 377                 40                      40      0
 378                 40                      40      0
 379                 40.0625                 40     -0.15625
 380                 40                      40      0
 381                 40.0625                 40     -0.15625
 382                 40                      40      0
 383                 40.0625                 40     -0.15625
 384                 40                      40      0
 385                 40                      40      0
 386                 40.0625                 40     -0.15625
 387                 40                      40      0
 388                 40.0625                 40     -0.15625
 389                 40                      40      0
 390                 40                      40      0
 391                 40.0625                 40     -0.15625
 392                 40                      40      0
 393                 40.0625                 40     -0.15625
 394                 40                      40      0
 395                 40.0625                 40     -0.15625
 396                 40                      40      0
 397                 40                      40      0
 398                 39.875                  40      0.3125
 399                 39.8125                 40      0.46875
 400                 39.875                  40      0.3125
 401                 39.8125                 40      0.46875
 402                 39.875                  40      0.3125
 403                 39.8125                 40      0.46875
 404                 39.875                  40      0.3125
 405                 39.8125                 40      0.46875
 406                 39.8125                 40      0.46875
 407                 39.875                  40      0.3125
 408                 39.8125                 40      0.46875
 409                 39.875                  40      0.3125
 410                 39.8125                 40      0.46875
 411                 39.875                  40      0.3125
 412                 39.8125                 40      0.46875
 413                 39.875                  40      0.3125
 414                 39.8125                 40      0.46875
 415                 39.8125                 40      0.46875
 416                 39.875                  40      0.3125
 417                 39.8125                 40      0.46875
 418                 39.875                  40      0.3125
 419                 39.8125                 40      0.46875
 420                 39.875                  40      0.3125
 421                 39.8125                 40      0.46875
 422                 39.875                  40      0.3125
 423                 39.8125                 40      0.46875
 424                 39.8125                 40      0.46875
 425                 39.875                  40      0.3125
 426                 39.8125                 40      0.46875
 427                 39.875                  40      0.3125
 428                 39.8125                 40      0.46875
 429                 39.875                  40      0.3125
 430                 39.8125                 40      0.46875
 431                 39.875                  40      0.3125
 432                 39.8125                 40      0.46875
 433                 39.8125                 40      0.46875
 434                 39.875                  40      0.3125
 435                 39.8125                 40      0.46875
 436                 39.875                  40      0.3125
 437                 39.8125                 40      0.46875
 438                 39.875                  40      0.3125
 439                 39.8125                 40      0.46875
 440                 39.875                  40      0.3125
 441                 39.8125                 40      0.46875
 442                 39.8125                 40      0.46875
 443                 39.875                  40      0.3125
 444                 39.8125                 40      0.46875
 445                 39.875                  40      0.3125
 446                 39.8125                 40      0.46875
 447                 39.875                  40      0.3125
 448                 39.8125                 40      0.46875
 449                 39.875                  40      0.3125
 450                 39.8125                 40      0.46875
 451                 39.8125                 40      0.46875
 452                 39.875                  40      0.3125
 453                 39.8125                 40      0.46875
 454                 39.875                  40      0.3125
 455                 39.8125                 40      0.46875
 456                 39.875                  40      0.3125
 457                 39.8125                 40      0.46875
 458                 39.875                  40      0.3125
 459                 39.8125                 40      0.46875
 460                 39.8125                 40      0.46875
 461                 39.875                  40      0.3125
 462                 39.8125                 40      0.46875
 463                 39.875                  40      0.3125
 464                 39.8125                 40      0.46875
 465                 39.875                  40      0.3125
 466                 39.8125                 40      0.46875
 467                 39.875                  40      0.3125
 468                 39.8125                 40      0.46875
 469                 39.8125                 40      0.46875
 470                 39.875                  40      0.3125
 471                 39.8125                 40      0.46875
 472                 39.875                  40      0.3125
 473                 40                      40      0
 474                 40.0625                 40     -0.15625
 475                 40                      40      0
 476                 40                      40      0
 477                 40.0625                 40     -0.15625
 478                 40                      40      0
 479                 40.0625                 40     -0.15625
 480                 40                      40      0
 481                 40.0625                 40     -0.15625
 482                 40                      40      0
 483                 40                      40      0
 484                 40.0625                 40     -0.15625
 485                 40                      40      0
 486                 40.0625                 40     -0.15625
 487                 40                      40      0
 488                 40.0625                 40     -0.15625
 489                 40                      40      0
 490                 40                      40      0
 491                 40.0625                 40     -0.15625
 492                 40                      40      0
 493                 40.0625                 40     -0.15625
 494                 40                      40      0
 495                 40                      40      0
 496                 40.0625                 40     -0.15625
 497                 40                      40      0
 498                 39.875                  40      0.3125
 499                 39.8125                 40      0.46875
 500                 39.875                  40      0.3125
 501                 39.8125                 40      0.46875
 502                 39.875                  40      0.3125
 503                 39.8125                 40      0.46875
 504                 39.8125                 40      0.46875
 505                 39.875                  40      0.3125
 506                 39.8125                 40      0.46875
 507                 39.875                  40      0.3125
 508                 39.8125                 40      0.46875
 509                 39.875                  40      0.3125
 510                 39.8125                 40      0.46875
 511                 39.875                  40      0.3125
 512                 39.8125                 40      0.46875
 513                 39.8125                 40      0.46875
 514                 39.875                  40      0.3125
 515                 39.8125                 40      0.46875
 516                 39.875                  40      0.3125
 517                 39.8125                 40      0.46875
 518                 39.875                  40      0.3125
 519                 39.8125                 40      0.46875
 520                 39.875                  40      0.3125
 521                 39.8125                 40      0.46875
 522                 39.8125                 40      0.46875
 523                 39.875                  40      0.3125
 524                 39.8125                 40      0.46875
 525                 39.875                  40      0.3125
 526                 39.8125                 40      0.46875
 527                 39.875                  40      0.3125
 528                 39.8125                 40      0.46875
 529                 39.875                  40      0.3125
 530                 39.8125                 40      0.46875
 531                 39.8125                 40      0.46875
 532                 39.875                  40      0.3125
 533                 39.8125                 40      0.46875
 534                 39.875                  40      0.3125
 535                 39.8125                 40      0.46875
 536                 39.875                  40      0.3125
 537                 39.8125                 40      0.46875
 538                 39.875                  40      0.3125
 539                 39.8125                 40      0.46875
 540                 39.8125                 40      0.46875
 541                 39.875                  40      0.3125
 542                 39.8125                 40      0.46875
 543                 39.875                  40      0.3125
 544                 39.8125                 40      0.46875
 545                 39.875                  40      0.3125
 546                 39.8125                 40      0.46875
 547                 39.875                  40      0.3125
 548                 39.8125                 40      0.46875
 549                 39.8125                 40      0.46875
 550                 39.875                  40      0.3125
 551                 39.8125                 40      0.46875
 552                 39.875                  40      0.3125
 553                 39.8125                 40      0.46875
 554                 39.875                  40      0.3125
 555                 39.8125                 40      0.46875
 556                 39.875                  40      0.3125
 557                 39.8125                 40      0.46875
 558                 39.8125                 40      0.46875
 559                 39.875                  40      0.3125
 560                 39.8125                 40      0.46875
 561                 39.875                  40      0.3125
 562                 39.8125                 40      0.46875
 563                 39.875                  40      0.3125
 564                 39.8125                 40      0.46875
 565                 39.875                  40      0.3125
 566                 39.8125                 40      0.46875
 567                 39.8125                 40      0.46875
 568                 39.875                  40      0.3125
 569                 39.8125                 40      0.46875
 570                 39.875                  40      0.3125
 571                 39.8125                 40      0.46875
 572                 39.875                  40      0.3125
 573                 39.8125                 40      0.46875
 574                 39.875                  40      0.3125
 575                 39.8125                 40      0.46875
 576                 39.8125                 40      0.46875
 577                 39.875                  40      0.3125
 578                 39.8125                 40      0.46875
 579                 39.875                  40      0.3125
 580                 39.8125                 40      0.46875
 581                 39.875                  40      0.3125
 582                 39.8125                 40      0.46875
 583                 39.875                  40      0.3125
 584                 39.8125                 40      0.46875
 585                 39.875                  40      0.3125
 586                 39.8125                 40      0.46875
 587                 39.8125                 40      0.46875
 588                 39.875                  40      0.3125
 589                 39.8125                 40      0.46875
 590                 39.875                  40      0.3125
 591                 39.8125                 40      0.46875
 592                 39.875                  40      0.3125
 593                 39.8125                 40      0.46875
 594                 39.875                  40      0.3125
 595                 39.8125                 40      0.46875
 596                 39.8125                 40      0.46875
 597                 39.875                  40      0.3125
 598                 40                      40      0
 599                 40.0625                 40     -0.15625
 600                 40                      40      0
 601                 40.0625                 40     -0.15625
 602                 40                      40      0
 603                 40                      40      0
 604                 40.0625                 40     -0.15625
 605                 40                      40      0
 606                 40.0625                 40     -0.15625
 607                 40                      40      0
 608                 40                      40      0
 609                 40.0625                 40     -0.15625
 610                 40                      40      0
 611                 40.0625                 40     -0.15625
 612                 40                      40      0
 613                 40.0625                 40     -0.15625
 614                 40                      40      0
 615                 40                      40      0
 616                 40.0625                 40     -0.15625
 617                 40                      40      0
 618                 40.0625                 40     -0.15625
 619                 40                      40      0
 620                 40.0625                 40     -0.15625
 621                 40                      40      0
 622                 40                      40      0
 623                 39.875                  40      0.3125
 624                 39.8125                 40      0.46875
 625                 39.875                  40      0.3125
 626                 39.8125                 40      0.46875
 627                 39.875                  40      0.3125
 628                 39.8125                 40      0.46875
 629                 39.8125                 40      0.46875
 630                 39.875                  40      0.3125
 631                 39.8125                 40      0.46875
 632                 39.875                  40      0.3125
 633                 39.8125                 40      0.46875
 634                 39.875                  40      0.3125
 635                 39.8125                 40      0.46875
 636                 39.875                  40      0.3125
 637                 39.8125                 40      0.46875
 638                 39.8125                 40      0.46875
 639                 39.875                  40      0.3125
 640                 39.8125                 40      0.46875
 641                 39.875                  40      0.3125
 642                 39.8125                 40      0.46875
 643                 39.875                  40      0.3125
 644                 39.8125                 40      0.46875
 645                 39.875                  40      0.3125
 646                 39.8125                 40      0.46875
 647                 39.8125                 40      0.46875
 648                 39.875                  40      0.3125
 649                 39.8125                 40      0.46875
 650                 39.875                  40      0.3125
 651                 39.8125                 40      0.46875
 652                 39.875                  40      0.3125
 653                 39.8125                 40      0.46875
 654                 39.875                  40      0.3125
 655                 39.8125                 40      0.46875
 656                 39.8125                 40      0.46875
 657                 39.875                  40      0.3125
 658                 39.8125                 40      0.46875
 659                 39.875                  40      0.3125
 660                 39.8125                 40      0.46875
 661                 39.875                  40      0.3125
 662                 39.8125                 40      0.46875
 663                 39.875                  40      0.3125
 664                 39.8125                 40      0.46875
 665                 39.875                  40      0.3125
 666                 39.8125                 40      0.46875
 667                 39.8125                 40      0.46875
 668                 39.875                  40      0.3125
 669                 39.8125                 40      0.46875
 670                 39.875                  40      0.3125
 671                 39.8125                 40      0.46875
 672                 39.875                  40      0.3125
 673                 39.8125                 40      0.46875
 674                 39.875                  40      0.3125
 675                 39.8125                 40      0.46875
 676                 39.8125                 40      0.46875
 677                 39.875                  40      0.3125
 678                 39.8125                 40      0.46875
 679                 39.875                  40      0.3125
 680                 39.8125                 40      0.46875
 681                 39.875                  40      0.3125
 682                 39.8125                 40      0.46875
 683                 39.875                  40      0.3125
 684                 39.8125                 40      0.46875
 685                 39.8125                 40      0.46875
 686                 39.875                  40      0.3125
 687                 39.8125                 40      0.46875
 688                 39.875                  40      0.3125
 689                 39.8125                 40      0.46875
 690                 39.875                  40      0.3125
 691                 39.8125                 40      0.46875
 692                 39.875                  40      0.3125
 693                 39.8125                 40      0.46875
 694                 39.8125                 40      0.46875
 695                 39.875                  40      0.3125
 696                 39.8125                 40      0.46875
 697                 39.875                  40      0.3125
 698                 40                      40      0
 699                 40.0625                 40     -0.15625
 700                 40                      40      0
 701                 40                      40      0
 702                 40.0625                 40     -0.15625
 703                 40                      40      0
 704                 40.0625                 40     -0.15625
 705                 40                      40      0
 706                 40.0625                 40     -0.15625
 707                 40                      40      0
 708                 40                      40      0
 709                 40.0625                 40     -0.15625
 710                 40                      40      0
 711                 40.0625                 40     -0.15625
 712                 40                      40      0
 713                 40                      40      0
 714                 40.0625                 40     -0.15625
 715                 40                      40      0
 716                 40.0625                 40     -0.15625
 717                 40                      40      0
 718                 40.0625                 40     -0.15625
 719                 40                      40      0
 720                 40                      40      0
 721                 40.0625                 40     -0.15625
 722                 40                      40      0
 723                 39.875                  40      0.3125
 724                 39.8125                 40      0.46875
 725                 39.875                  40      0.3125
 726                 39.8125                 40      0.46875
 727                 39.8125                 40      0.46875
 728                 39.875                  40      0.3125
 729                 39.8125                 40      0.46875
 730                 39.875                  40      0.3125
 731                 39.8125                 40      0.46875
 732                 39.875                  40      0.3125
 733                 39.8125                 40      0.46875
 734                 39.875                  40      0.3125
 735                 39.8125                 40      0.46875
 736                 39.8125                 40      0.46875
 737                 39.875                  40      0.3125
 738                 39.8125                 40      0.46875
 739                 39.875                  40      0.3125
 740                 39.8125                 40      0.46875
 741                 39.875                  40      0.3125
 742                 39.8125                 40      0.46875
 743                 39.875                  40      0.3125
 744                 39.8125                 40      0.46875
 745                 39.8125                 40      0.46875
 746                 39.875                  40      0.3125
 747                 39.8125                 40      0.46875
 748                 39.875                  40      0.3125
 749                 39.8125                 40      0.46875
 750                 39.875                  40      0.3125
 751                 39.8125                 40      0.46875
 752                 39.875                  40      0.3125
 753                 39.8125                 40      0.46875
 754                 39.875                  40      0.3125
 755                 39.8125                 40      0.46875
 756                 39.8125                 40      0.46875
 757                 39.875                  40      0.3125
 758                 39.8125                 40      0.46875
 759                 39.875                  40      0.3125
 760                 39.8125                 40      0.46875
 761                 39.875                  40      0.3125
 762                 39.8125                 40      0.46875
 763                 39.875                  40      0.3125
 764                 39.8125                 40      0.46875
 765                 39.8125                 40      0.46875
 766                 39.875                  40      0.3125
 767                 39.8125                 40      0.46875
 768                 39.875                  40      0.3125
 769                 39.8125                 40      0.46875
 770                 39.875                  40      0.3125
 771                 39.8125                 40      0.46875
 772                 39.875                  40      0.3125
 773                 39.8125                 40      0.46875
 774                 39.8125                 40      0.46875
 775                 39.875                  40      0.3125
 776                 39.8125                 40      0.46875
 777                 39.875                  40      0.3125
 778                 39.8125                 40      0.46875
 779                 39.875                  40      0.3125
 780                 39.8125                 40      0.46875
 781                 39.875                  40      0.3125
 782                 39.8125                 40      0.46875
 783                 39.8125                 40      0.46875
 784                 39.875                  40      0.3125
 785                 39.8125                 40      0.46875
 786                 39.875                  40      0.3125
 787                 39.8125                 40      0.46875
 788                 39.875                  40      0.3125
 789                 39.8125                 40      0.46875
 790                 39.875                  40      0.3125
 791                 39.8125                 40      0.46875
 792                 39.8125                 40      0.46875
 793                 39.875                  40      0.3125
 794                 39.8125                 40      0.46875
 795                 39.875                  40      0.3125
 796                 39.8125                 40      0.46875
 797                 39.875                  40      0.3125
 798                 39.8125                 40      0.46875
 799                 39.875                  40      0.3125
 800                 39.8125                 40      0.46875
 801                 39.8125                 40      0.46875
 802                 39.875                  40      0.3125
 803                 39.8125                 40      0.46875
 804                 39.875                  40      0.3125
 805                 39.8125                 40      0.46875
 806                 39.875                  40      0.3125
 807                 39.8125                 40      0.46875
 808                 39.875                  40      0.3125
 809                 39.8125                 40      0.46875
 810                 39.8125                 40      0.46875
 811                 39.875                  40      0.3125
 812                 39.8125                 40      0.46875
 813                 39.875                  40      0.3125
 814                 39.8125                 40      0.46875
 815                 39.875                  40      0.3125
 816                 39.8125                 40      0.46875
 817                 39.875                  40      0.3125
 818                 39.8125                 40      0.46875
 819                 39.8125                 40      0.46875
 820                 39.875                  40      0.3125
 821                 39.8125                 40      0.46875
 822                 39.875                  40      0.3125
 823                 40                      40      0
 824                 40.0625                 40     -0.15625
 825                 40                      40      0
 826                 40                      40      0
 827                 40.0625                 40     -0.15625
 828                 40                      40      0
 829                 40.0625                 40     -0.15625
 830                 40                      40      0
 831                 40.0625                 40     -0.15625
 832                 40                      40      0
 833                 40                      40      0
 834                 40.0625                 40     -0.15625
 835                 40                      40      0
 836                 40.0625                 40     -0.15625
 837                 40                      40      0
 838                 40.0625                 40     -0.15625
 839                 40                      40      0
 840                 40                      40      0
 841                 40.0625                 40     -0.15625
 842                 40                      40      0
 843                 40.0625                 40     -0.15625
 844                 40                      40      0
 845                 40                      40      0
 846                 40.0625                 40     -0.15625
 847                 40                      40      0
 848                 39.875                  40      0.3125
 849                 39.8125                 40      0.46875
 850                 39.875                  40      0.3125
 851                 39.8125                 40      0.46875
 852                 39.875                  40      0.3125
 853                 39.8125                 40      0.46875
 854                 39.8125                 40      0.46875
 855                 39.875                  40      0.3125
 856                 39.8125                 40      0.46875
 857                 39.875                  40      0.3125
 858                 39.8125                 40      0.46875
 859                 39.875                  40      0.3125
 860                 39.8125                 40      0.46875
 861                 39.875                  40      0.3125
 862                 39.8125                 40      0.46875
 863                 39.8125                 40      0.46875
 864                 39.875                  40      0.3125
 865                 39.8125                 40      0.46875
 866                 39.875                  40      0.3125
 867                 39.8125                 40      0.46875
 868                 39.875                  40      0.3125
 869                 39.8125                 40      0.46875
 870                 39.875                  40      0.3125
 871                 39.8125                 40      0.46875
 872                 39.8125                 40      0.46875
 873                 39.875                  40      0.3125
